SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
ABFRL,EQ,138.05,141.25,138.05,138.4,138.25,137.9,172199,24057010.3,2018-06-13,2018,INE647O01011
ACC,EQ,1317.3,1349.4,1311.55,1330.95,1330.2,1315.7,514188,687422781.8,2018-06-13,19146,INE012A01025
ACCELYA,EQ,1249.25,1270.0,1248.05,1255.35,1255.0,1242.7,10895,13666518.3,2018-06-13,978,INE793A01012
ACE,EQ,148.2,155.1,148.2,155.1,155.1,147.75,384428,58557771.2,2018-06-13,4036,INE731H01025
ADANIENT,EQ,128.55,132.65,128.3,129.15,129.1,127.65,6679378,871207719.45,2018-06-13,41883,INE423A01024
ADANIPORTS,EQ,391.15,392.0,381.6,382.85,384.2,388.9,2529140,977515441.65,2018-06-13,56976,INE742F01042
ADANIPOWER,EQ,19.3,19.65,19.15,19.3,19.25,19.3,7278551,140877842.5,2018-06-13,11735,INE814H01011
ADANITRANS,EQ,143.4,146.7,142.0,142.8,142.85,144.55,613086,88613433.75,2018-06-13,4483,INE931S01010
ADFFOODS,EQ,260.7,261.9,250.1,252.9,252.9,258.95,95065,24122390.1,2018-06-13,3073,INE982B01019
ADHUNIK,EQ,3.25,3.4,3.2,3.2,3.2,3.25,24462,79807.7,2018-06-13,48,INE400H01019
ADHUNIKIND,EQ,72.0,72.3,66.15,71.05,71.25,69.15,115841,8130108.2,2018-06-13,394,INE452L01012
ADLABS,EQ,36.8,44.3,36.8,44.3,44.3,36.95,401825,17065883.6,2018-06-13,2185,INE172N01012
ADORWELD,EQ,355.95,356.0,346.0,348.05,346.05,351.65,2834,993941.8,2018-06-13,197,INE045A01017
ADROITINFO,EQ,26.0,31.9,25.25,29.55,31.9,26.6,41397,1216984.5,2018-06-13,203,INE737B01033
ADSL,EQ,18.3,18.5,17.75,17.75,17.75,17.65,15762,284928.4,2018-06-13,108,INE102I01027
ADVANIHOTR,EQ,57.35,58.25,56.45,57.05,57.0,56.05,13341,765214.35,2018-06-13,185,INE199C01026
ADVENZYMES,EQ,220.9,229.7,220.5,225.4,225.65,220.1,302496,68252505.45,2018-06-13,5314,INE837H01020
AEGISCHEM,EQ,250.0,253.0,250.0,250.15,250.0,250.6,80929,20302606.75,2018-06-13,2311,INE208C01025
AFL,EQ,56.95,60.65,54.5,60.65,60.65,55.15,33926,2017029.6,2018-06-13,154,INE020G01017
AGARIND,EQ,279.0,285.0,270.5,280.0,280.0,271.75,389,108188.75,2018-06-13,52,INE204E01012
AGCNET,EQ,120.25,121.9,115.3,117.0,117.0,119.85,4364,514970.0,2018-06-13,80,INE676A01019
AGLSL,EQ,87.2,90.0,87.2,89.7,90.0,88.95,1818,162891.05,2018-06-13,25,INE517U01013
AGRITECH,EQ,121.0,125.4,115.65,117.5,118.45,121.55,35215,4223585.95,2018-06-13,770,INE449G01018
AHLEAST,EQ,291.6,291.6,282.25,282.45,282.25,288.1,854,243271.85,2018-06-13,147,INE926K01017
AHLUCONT,EQ,371.95,371.95,353.55,356.05,355.55,360.85,3792,1361983.75,2018-06-13,200,INE758C01029
AIAENG,EQ,1565.0,1565.0,1530.25,1538.45,1533.5,1550.05,23019,35584154.65,2018-06-13,1668,INE212H01026
AIFL,EQ,467.9,472.9,463.0,464.9,466.85,466.35,44914,20940411.4,2018-06-13,642,INE428O01016
AJANTPHARM,EQ,1024.75,1049.95,1020.0,1035.4,1035.5,1017.5,585270,606315113.55,2018-06-13,14938,INE031B01049
AJMERA,EQ,237.1,241.75,236.4,237.65,238.0,233.85,129430,30884310.25,2018-06-13,2819,INE298G01027
AKSHARCHEM,EQ,595.1,619.0,595.1,601.85,602.0,595.05,12701,7715112.1,2018-06-13,492,INE542B01011
AKSHOPTFBR,EQ,32.05,32.4,31.35,31.45,31.5,31.9,484577,15448431.0,2018-06-13,1539,INE523B01011
AKZOINDIA,EQ,1880.95,1895.0,1860.2,1876.35,1894.0,1880.8,7504,14071598.05,2018-06-13,262,INE133A01011
ALANKIT,EQ,29.0,29.25,27.6,28.05,28.2,28.95,862826,24455924.05,2018-06-13,1136,INE914E01040
ALBERTDAVD,EQ,428.0,436.95,420.1,432.15,435.0,423.1,9209,3959154.75,2018-06-13,284,INE155C01010
ALBK,EQ,45.6,48.2,45.45,46.6,46.5,45.75,6022041,282518028.7,2018-06-13,14446,INE428A01015
ALEMBICLTD,EQ,44.85,45.3,42.65,43.1,43.05,44.7,1125045,48981846.0,2018-06-13,10164,INE426A01027
ALICON,EQ,628.3,637.4,623.15,632.6,634.5,628.4,474,299344.4,2018-06-13,54,INE062D01024
ALKALI,EQ,71.65,73.3,71.25,71.5,71.35,71.9,2672,192526.95,2018-06-13,72,INE773I01017
ALKEM,EQ,1972.0,2015.0,1969.85,2007.95,2000.0,1982.95,13184,26400836.85,2018-06-13,3099,INE540L01014
ALKYLAMINE,EQ,670.9,671.0,666.15,668.9,668.0,668.25,920,615999.9,2018-06-13,60,INE150B01021
ALLCARGO,EQ,114.0,117.0,113.1,115.1,115.5,113.45,202028,23354003.85,2018-06-13,2123,INE418H01029
ALLSEC,EQ,286.05,295.0,281.25,284.35,285.0,289.2,7205,2073282.05,2018-06-13,251,INE835G01018
ALPA,EQ,32.0,34.95,31.6,33.35,33.35,31.9,52474,1741149.35,2018-06-13,364,INE385I01010
ALPHAGEO,EQ,662.8,675.8,662.05,664.55,665.0,662.8,8425,5628211.9,2018-06-13,614,INE137C01018
AMARAJABAT,EQ,777.55,784.85,770.0,774.2,772.0,777.75,211340,164353481.5,2018-06-13,6592,INE885A01032
AMBER,EQ,1046.5,1052.25,1025.0,1030.5,1027.0,1043.85,57078,59733207.15,2018-06-13,726,INE371P01015
AMBIKCO,EQ,1329.0,1329.0,1301.05,1305.45,1305.0,1314.7,1438,1879324.4,2018-06-13,119,INE540G01014
AMBUJACEM,EQ,207.0,211.6,206.2,210.0,210.0,206.9,4884946,1026461254.5,2018-06-13,27769,INE079A01024
AMDIND,EQ,23.65,23.9,22.9,23.7,23.75,22.8,25224,594850.8,2018-06-13,107,INE005I01014
AMJLAND,EQ,25.0,25.95,25.0,25.55,25.2,24.9,8681,221289.6,2018-06-13,113,INE606A01024
AMRUTANJAN,EQ,271.0,278.0,271.0,274.75,274.0,269.3,11350,3118701.05,2018-06-13,404,INE098F01031
ANANTRAJ,EQ,45.15,45.8,44.5,45.0,44.9,44.85,977645,44117336.95,2018-06-13,5445,INE242C01024
ANDHRABANK,EQ,37.0,38.0,36.8,37.1,37.0,36.95,4641069,173421423.95,2018-06-13,8353,INE434A01013
ANDHRACEMT,EQ,9.75,9.75,9.3,9.45,9.65,9.6,133858,1266409.55,2018-06-13,248,INE666E01012
ANDHRSUGAR,EQ,361.85,369.2,358.0,360.7,360.0,361.0,25367,9241785.4,2018-06-13,993,INE715B01013
ANSALAPI,EQ,18.1,19.45,18.0,18.9,18.8,17.7,634235,12151505.1,2018-06-13,1652,INE436A01026
ANSALHSG,EQ,17.0,19.25,17.0,18.15,18.15,16.05,859194,16048381.85,2018-06-13,3821,INE880B01015
APARINDS,EQ,712.85,729.0,710.65,717.75,716.1,712.85,2239,1609629.25,2018-06-13,393,INE372A01015
APCL,EQ,174.0,178.3,174.0,175.3,174.35,175.85,961,168661.15,2018-06-13,91,INE071F01012
APCOTEXIND,EQ,541.75,549.5,539.0,540.1,539.0,537.3,3966,2155843.2,2018-06-13,204,INE116A01024
APEX,EQ,481.25,503.45,470.55,487.4,487.85,489.8,145533,70755331.4,2018-06-13,4576,INE346W01013
APLAPOLLO,EQ,1791.0,1811.35,1777.0,1799.3,1800.0,1795.5,82458,148270719.9,2018-06-13,2172,INE702C01019
APLLTD,EQ,515.0,523.0,485.0,491.85,490.0,514.35,146813,73398001.85,2018-06-13,6181,INE901L01018
APOLLO,EQ,184.05,188.0,181.05,181.65,182.5,186.85,29264,5380250.85,2018-06-13,682,INE713T01010
APOLLOHOSP,EQ,992.0,1001.2,971.7,975.2,975.0,982.4,355482,349651853.0,2018-06-13,19658,INE437A01024
APOLLOTYRE,EQ,275.6,279.0,274.25,275.1,274.85,275.3,1363820,376807280.9,2018-06-13,22675,INE438A01022
APOLSINHOT,EQ,1420.05,1454.95,1420.05,1454.6,1454.95,1457.45,106,153032.75,2018-06-13,16,INE451F01016
APTECHT,EQ,266.0,273.65,259.5,262.75,262.35,265.95,309817,82446400.8,2018-06-13,4985,INE266F01018
ARCHIDPLY,EQ,69.45,69.45,66.1,67.85,67.9,68.55,29894,2028734.9,2018-06-13,490,INE877I01016
ARCOTECH,EQ,21.25,21.25,20.1,20.3,20.3,21.0,177589,3653604.7,2018-06-13,957,INE574I01035
ARIES,EQ,146.25,150.5,144.0,145.85,146.0,144.9,26196,3855141.05,2018-06-13,577,INE298I01015
ARIHANT,EQ,37.0,37.0,37.0,37.0,37.0,35.75,1,37.0,2018-06-13,1,INE413D01011
ARIHANTSUP,EQ,118.95,119.1,115.4,116.7,115.4,118.4,55593,6487774.45,2018-06-13,450,INE643K01018
AROGRANITE,EQ,60.0,62.5,59.85,61.5,61.7,60.5,20470,1255226.4,2018-06-13,248,INE210C01013
ARROWGREEN,EQ,142.1,147.5,142.05,142.05,142.05,149.5,53024,7608298.05,2018-06-13,568,INE570D01018
ARROWTEX,EQ,31.5,32.6,31.1,32.4,32.6,31.7,15527,497569.1,2018-06-13,131,INE933J01015
ARSHIYA,EQ,53.0,57.5,52.8,55.5,55.95,53.0,89413,4950360.9,2018-06-13,775,INE968D01022
ARVIND,EQ,405.25,413.4,405.0,408.65,409.0,405.25,1064234,435789317.4,2018-06-13,14727,INE034A01011
ARVSMART,EQ,173.75,173.9,169.8,171.05,170.05,172.85,28536,4894432.0,2018-06-13,475,INE034S01021
ASAHIINDIA,EQ,336.05,341.95,336.05,341.0,341.0,339.0,17257,5879302.55,2018-06-13,543,INE439A01020
ASAHISONG,EQ,284.75,290.0,281.65,285.35,285.0,287.15,1830,520390.8,2018-06-13,116,INE228I01012
ASAL,EQ,69.55,74.0,69.5,69.85,70.0,69.35,6056,425301.65,2018-06-13,94,INE900C01027
ASHAPURMIN,EQ,55.95,56.45,54.1,54.6,54.4,55.95,98407,5439750.05,2018-06-13,1022,INE348A01023
ASHIANA,EQ,146.6,147.9,143.15,144.5,145.0,145.3,65510,9566355.35,2018-06-13,856,INE365D01021
ASHIMASYN,EQ,23.35,24.95,23.35,23.95,24.2,23.9,33327,810306.5,2018-06-13,179,INE440A01010
ASHOKA,EQ,236.4,246.85,235.2,243.4,243.0,237.4,63526,15304636.75,2018-06-13,1799,INE442H01029
ASHOKLEY,EQ,144.4,146.15,141.85,142.65,142.7,144.15,12471403,1795297151.0,2018-06-13,70679,INE208A01029
ASIANHOTNR,EQ,254.1,269.5,250.0,251.3,258.85,258.0,1383,347668.8,2018-06-13,72,INE363A01022
ASIANPAINT,EQ,1290.0,1292.75,1281.95,1286.4,1281.95,1287.7,566241,729032393.15,2018-06-13,54278,INE021A01026
ASIANTILES,EQ,363.75,364.0,356.1,357.8,356.9,360.45,59415,21449839.45,2018-06-13,2255,INE022I01019
ASPINWALL,EQ,298.65,305.0,291.05,300.2,300.6,291.85,3623,1083351.3,2018-06-13,66,INE991I01015
ASSAMCO,EQ,3.7,3.7,3.6,3.6,3.6,3.65,170892,620360.2,2018-06-13,139,INE442A01024
ASTEC,EQ,764.8,766.0,732.25,738.4,744.9,758.7,21496,16052402.55,2018-06-13,1305,INE563J01010
ASTERDM,EQ,181.65,188.45,181.65,185.55,184.2,186.9,163909,30504659.4,2018-06-13,2830,INE914M01019
ASTRAL,EQ,1024.0,1024.0,995.55,1008.0,1007.0,1005.55,19070,19227789.15,2018-06-13,2367,INE006I01046
ASTRAMICRO,EQ,101.95,105.35,100.35,101.1,101.35,101.4,236188,24263381.0,2018-06-13,3032,INE386C01029
ASTRAZEN,EQ,1328.2,1334.0,1285.2,1295.65,1289.0,1320.25,35497,46589688.6,2018-06-13,3253,INE203A01020
ASTRON,EQ,111.1,111.9,109.15,109.65,109.7,110.85,24556,2708493.55,2018-06-13,549,INE646X01014
ATFL,EQ,688.0,692.0,671.1,674.2,671.5,689.0,4017,2732727.85,2018-06-13,250,INE209A01019
ATLANTA,EQ,48.0,50.85,47.3,48.35,48.35,47.7,175830,8556381.85,2018-06-13,1970,INE285H01022
ATUL,EQ,2751.85,2765.55,2703.0,2713.1,2711.0,2730.9,4247,11602297.25,2018-06-13,482,INE100A01010
ATULAUTO,EQ,408.0,411.0,407.0,409.25,409.5,408.0,10840,4432414.7,2018-06-13,327,INE951D01028
AUBANK,EQ,722.7,734.35,707.35,715.15,712.0,720.8,134048,96890890.2,2018-06-13,5397,INE949L01017
AURIONPRO,EQ,209.9,217.55,206.85,211.55,212.0,206.65,49001,10456088.7,2018-06-13,1047,INE132H01018
AUROPHARMA,EQ,595.55,606.5,582.6,584.9,584.55,595.55,3225344,1926418103.75,2018-06-13,48006,INE406A01037
AUSOMENT,EQ,80.05,81.75,78.8,80.25,78.8,81.65,5961,480885.85,2018-06-13,150,INE218C01016
AUTOAXLES,EQ,1249.35,1249.35,1210.0,1217.7,1218.0,1239.4,20763,25568148.15,2018-06-13,2195,INE449A01011
AUTOIND,EQ,72.3,78.0,72.3,74.85,74.5,73.8,28305,2145570.05,2018-06-13,494,INE718H01014
AUTOLITIND,EQ,64.95,65.8,62.2,63.2,63.25,64.6,31577,2008919.7,2018-06-13,377,INE448A01013
AVADHSUGAR,EQ,357.0,357.0,345.0,345.9,345.0,355.05,11322,3950049.85,2018-06-13,413,INE349W01017
AVANTIFEED,EQ,1854.0,1897.0,1810.0,1878.55,1878.3,1837.05,640980,1190699869.65,2018-06-13,39660,INE871C01020
AVTNPL,EQ,35.55,35.9,35.15,35.55,35.65,35.55,22719,809730.65,2018-06-13,139,INE488D01021
AXISBANK,EQ,539.8,551.8,536.85,540.65,540.5,537.15,5924906,3237545331.0,2018-06-13,84829,INE238A01034
AXISCADES,EQ,132.05,135.8,125.55,126.95,126.0,131.1,284195,37437496.65,2018-06-13,4223,INE555B01013
AXISGOLD,EQ,2749.0,2749.0,2707.15,2736.95,2736.95,2720.35,24,65405.45,2018-06-13,13,INF846K01347
AXISNIFTY,EQ,1097.0,1097.0,1094.81,1094.81,1094.81,1097.27,45,49299.3,2018-06-13,3,INF846K01ZL0
AYMSYNTEX,EQ,54.65,55.9,54.45,55.4,54.85,55.9,17091,949268.2,2018-06-13,160,INE193B01039
BAFNAPHARM,EQ,25.0,25.85,24.25,25.25,25.2,24.85,22978,583454.8,2018-06-13,275,INE878I01014
BAGFILMS,EQ,4.85,5.0,4.85,4.9,4.9,4.9,56380,279025.85,2018-06-13,75,INE116D01028
BAJAJ-AUTO,EQ,2908.0,2934.0,2891.55,2907.95,2908.0,2887.25,362419,1056926463.35,2018-06-13,29009,INE917I01010
BAJAJCORP,EQ,439.25,439.25,433.1,434.55,435.0,436.6,10019,4363337.45,2018-06-13,768,INE933K01021
BAJAJELEC,EQ,538.0,540.8,524.3,528.55,528.9,537.9,252589,134272806.45,2018-06-13,5982,INE193E01025
BAJAJFINSV,EQ,6078.0,6108.0,6015.1,6074.8,6085.0,6078.55,93790,570079897.2,2018-06-13,17005,INE918I01018
BAJAJHIND,EQ,7.45,7.5,7.15,7.2,7.2,7.45,1749800,12739283.45,2018-06-13,2106,INE306A01021
BAJAJHLDNG,EQ,2945.0,3005.0,2911.0,2933.1,2937.0,2949.4,17899,53180274.65,2018-06-13,2923,INE118A01012
BAJFINANCE,EQ,2270.0,2271.6,2225.7,2231.05,2233.2,2261.25,1095372,2456532732.65,2018-06-13,64896,INE296A01024
BALAJITELE,EQ,129.25,130.15,126.05,127.15,126.9,128.85,51735,6618614.6,2018-06-13,609,INE794B01026
BALAMINES,EQ,615.1,621.9,594.1,598.25,595.05,618.9,17329,10487625.95,2018-06-13,985,INE050E01027
BALKRISHNA,EQ,74.0,75.9,72.5,75.05,75.9,71.85,19079,1420170.7,2018-06-13,122,INE875R01011
BALKRISIND,EQ,1127.0,1127.5,1098.7,1103.0,1105.5,1119.1,159770,178670568.05,2018-06-13,5960,INE787D01026
BALLARPUR,EQ,11.6,11.95,11.4,11.5,11.55,11.5,478921,5569597.95,2018-06-13,1474,INE294A01037
BALMLAWRIE,EQ,224.5,225.5,221.65,222.05,222.0,222.9,58569,13095694.05,2018-06-13,1182,INE164A01016
BALPHARMA,EQ,84.95,100.5,84.75,90.95,90.7,83.75,562218,52450040.6,2018-06-13,6018,INE083D01012
BALRAMCHIN,EQ,72.05,72.5,70.85,71.2,71.25,72.35,1959249,140097033.6,2018-06-13,10633,INE119A01028
BANARBEADS,EQ,50.75,52.75,50.0,51.2,51.2,49.8,2464,125097.1,2018-06-13,74,INE655B01011
BANARISUG,EQ,1516.05,1542.8,1488.0,1521.85,1520.0,1520.0,253,378459.45,2018-06-13,47,INE459A01010
BANCOINDIA,EQ,227.1,227.1,222.0,222.55,222.15,226.2,14956,3347131.35,2018-06-13,384,INE213C01025
BANDHANBNK,EQ,521.05,539.85,518.55,535.7,538.7,520.2,1541850,822280746.0,2018-06-13,52967,INE545U01014
BANG,EQ,42.0,43.9,42.0,42.65,42.15,43.45,8768,376560.15,2018-06-13,118,INE863I01016
BANKBARODA,EQ,133.95,138.25,133.75,136.75,137.15,133.35,16382863,2234737016.6,2018-06-13,65418,INE028A01039
BANKBEES,EQ,2705.3,2722.5,2703.0,2707.95,2705.0,2707.38,1156,3137092.29,2018-06-13,89,INF732E01078
BANKINDIA,EQ,101.9,104.9,101.0,102.7,102.65,101.4,7733837,800542721.6,2018-06-13,28783,INE084A01016
BANSWRAS,EQ,90.9,90.9,88.0,90.5,90.8,89.65,2486,221957.2,2018-06-13,71,INE629D01012
BASF,EQ,2033.0,2049.0,2001.0,2020.3,2020.0,2012.3,57996,117168063.55,2018-06-13,749,INE373A01013
BASML,EQ,213.5,219.0,210.1,212.05,211.1,215.4,825,175336.1,2018-06-13,21,INE186H01014
BATAINDIA,EQ,775.95,786.95,772.85,775.4,778.0,775.5,531299,415395322.9,2018-06-13,18056,INE176A01028
BAYERCROP,EQ,4723.45,4723.55,4652.55,4675.4,4655.0,4694.95,5422,25365070.2,2018-06-13,1925,INE462A01022
BBL,EQ,1325.35,1330.0,1298.0,1301.55,1298.7,1324.55,6316,8309256.85,2018-06-13,750,INE464A01028
BBTC,EQ,1530.0,1559.8,1523.0,1547.75,1545.7,1529.1,215797,333551347.7,2018-06-13,7661,INE050A01025
BDL,EQ,395.5,398.0,394.0,395.6,394.0,399.1,16172,6397955.55,2018-06-13,760,INE171Z01018
BEARDSELL,EQ,44.0,44.7,39.8,42.3,42.0,40.9,5392,228760.15,2018-06-13,82,INE520H01022
BEL,EQ,122.0,122.25,118.5,119.2,119.0,121.4,2926629,349985782.4,2018-06-13,34516,INE263A01024
BEML,EQ,885.0,902.85,874.4,880.2,881.0,885.45,1231807,1095469769.7,2018-06-13,32348,INE258A01016
BEPL,EQ,160.95,160.95,157.1,160.95,160.95,153.3,972714,155763078.85,2018-06-13,3808,INE922A01025
BERGEPAINT,EQ,287.0,287.35,283.35,285.95,286.05,283.95,340922,97335048.15,2018-06-13,5986,INE463A01038
BFINVEST,EQ,287.0,296.0,282.5,285.1,283.8,289.85,236398,68716356.75,2018-06-13,5607,INE878K01010
BFUTILITIE,EQ,364.7,369.5,357.0,359.95,359.95,362.9,424959,154507108.05,2018-06-13,8695,INE243D01012
BGRENERGY,EQ,111.5,112.4,103.2,104.2,104.0,109.65,1291299,138105900.55,2018-06-13,12493,INE661I01014
BHAGERIA,EQ,296.0,314.8,296.0,305.0,306.0,295.6,33062,10154236.7,2018-06-13,984,INE354C01027
BHAGYANGR,EQ,42.75,43.2,42.1,42.3,42.25,42.75,23745,1011314.8,2018-06-13,199,INE458B01036
BHANDARI,EQ,2.5,2.65,2.45,2.65,2.65,2.55,258456,660805.65,2018-06-13,154,INE474E01029
BHARATFIN,EQ,1189.9,1192.9,1175.0,1179.2,1179.0,1186.7,662149,783061813.75,2018-06-13,15635,INE180K01011
BHARATFORG,EQ,657.45,668.85,652.45,656.55,654.95,651.95,1148429,760767569.45,2018-06-13,37398,INE465A01025
BHARATGEAR,EQ,175.45,180.0,173.1,173.9,173.2,177.5,17936,3165799.15,2018-06-13,398,INE561C01019
BHARATRAS,EQ,6299.0,6460.0,6252.8,6299.5,6288.0,6247.5,2191,13964709.0,2018-06-13,716,INE838B01013
BHARATWIRE,EQ,113.9,114.3,105.35,106.65,106.65,110.8,144950,16105853.05,2018-06-13,616,INE316L01019
BHARTIARTL,EQ,374.0,382.9,373.3,375.65,376.0,380.65,6698891,2529693803.05,2018-06-13,84710,INE397D01024
BHEL,EQ,78.85,79.5,77.8,78.05,78.15,78.3,5538985,435706177.25,2018-06-13,22691,INE257A01026
BHUSANSTL,EQ,36.35,36.35,36.35,36.35,36.35,34.65,356526,12959720.1,2018-06-13,577,INE824B01021
BIGBLOC,EQ,118.0,122.1,117.7,118.3,119.0,115.85,61236,7322742.0,2018-06-13,1076,INE412U01017
BIL,EQ,395.0,415.0,392.0,411.65,412.9,398.65,5696,2305433.35,2018-06-13,277,INE828A01016
BINANIIND,EQ,82.0,84.8,81.7,82.45,83.2,82.0,44472,3676228.75,2018-06-13,493,INE071A01013
BINDALAGRO,EQ,24.35,25.05,24.35,24.65,24.5,24.5,17994,444972.65,2018-06-13,135,INE143A01010
BIOCON,EQ,618.0,625.8,609.3,612.15,611.9,616.8,1874574,1159618337.55,2018-06-13,40275,INE376G01013
BIRLACORPN,EQ,730.0,745.0,723.35,729.2,723.4,730.15,28544,20949140.3,2018-06-13,2296,INE340A01012
BKMINDST,EQ,23.75,25.75,23.55,25.25,25.75,23.3,3719,91880.85,2018-06-13,40,INE831Q01016
BLISSGVS,EQ,180.25,188.75,180.05,182.55,182.65,179.7,128004,23526863.0,2018-06-13,1449,INE416D01022
BLKASHYAP,EQ,42.1,42.55,41.6,41.85,42.0,42.2,115113,4853929.9,2018-06-13,775,INE350H01032
BLS,EQ,181.0,181.5,174.1,175.55,175.4,180.35,285112,50468929.7,2018-06-13,2187,INE153T01027
BLUEBLENDS,EQ,10.05,10.75,10.05,10.45,10.5,10.25,6550,68940.65,2018-06-13,49,INE113O01014
BLUEDART,EQ,3507.0,3534.15,3485.0,3514.65,3515.0,3501.3,3934,13785793.05,2018-06-13,733,INE233B01017
BLUESTARCO,EQ,688.4,690.0,667.8,669.6,669.9,687.8,34078,22950952.15,2018-06-13,2162,INE472A01039
BODALCHEM,EQ,136.0,142.3,135.5,139.8,139.8,135.2,373362,52317828.35,2018-06-13,4208,INE338D01028
BOMDYEING,EQ,223.5,229.5,219.35,220.9,220.9,222.3,1369091,308058495.05,2018-06-13,13272,INE032A01023
BOROSIL,EQ,832.0,884.0,828.0,879.35,882.0,847.4,7595,6556588.0,2018-06-13,500,INE666D01022
BOSCHLTD,EQ,18180.0,18180.0,17900.0,17965.6,17949.95,18018.2,9621,173287653.4,2018-06-13,4423,INE323A01026
BPCL,EQ,417.5,421.45,413.6,419.9,419.0,415.1,5181852,2168258359.1,2018-06-13,85533,INE029A01011
BPL,EQ,60.3,63.25,59.55,60.85,60.4,59.95,472460,29215271.15,2018-06-13,4390,INE110A01019
BRIGADE,EQ,252.4,255.0,245.0,247.05,245.15,252.25,24806,6212129.1,2018-06-13,1489,INE791I01019
BRITANNIA,EQ,5935.1,6080.0,5935.1,6017.15,6030.0,5946.6,99138,596848448.5,2018-06-13,15427,INE216A01022
BRNL,EQ,170.9,171.75,170.0,171.55,171.7,171.7,22197,3792459.05,2018-06-13,145,INE727S01012
BROOKS,EQ,95.7,98.5,95.25,95.9,96.05,95.0,105524,10208292.7,2018-06-13,1444,INE650L01011
BSE,EQ,863.35,867.05,846.0,849.6,853.6,855.0,119228,102119762.6,2018-06-13,6686,INE118H01025
BSELINFRA,EQ,3.25,3.3,3.15,3.15,3.15,3.2,18441,59283.1,2018-06-13,48,INE395A01016
BSL,EQ,54.0,54.8,53.0,53.0,53.0,53.4,4110,221050.05,2018-06-13,79,INE594B01012
BSLGOLDETF,EQ,2845.0,2897.0,2845.0,2867.0,2867.0,2865.0,7,20134.0,2018-06-13,6,INF209K01HT2
BSLNIFTY,EQ,114.75,114.75,110.0,110.0,110.0,111.0,156,17272.64,2018-06-13,9,INF209K01IR4
BUTTERFLY,EQ,408.0,413.7,394.0,413.6,413.7,394.0,15025,6186970.65,2018-06-13,318,INE295F01017
BYKE,EQ,168.2,172.55,166.4,167.25,167.1,169.0,29572,4983875.65,2018-06-13,733,INE319B01014
CADILAHC,EQ,383.75,401.4,382.4,393.8,394.0,380.2,3551639,1403938683.25,2018-06-13,53928,INE010B01027
CAMLINFINE,EQ,91.85,94.9,89.7,91.95,91.45,90.5,840800,77828085.95,2018-06-13,6999,INE052I01032
CANBK,EQ,280.5,284.1,278.2,280.35,278.9,279.5,5983072,1685967315.2,2018-06-13,43571,INE476A01014
CANDC,EQ,38.65,39.4,37.15,37.2,37.15,39.1,47958,1801806.9,2018-06-13,257,INE874H01015
CANFINHOME,EQ,364.0,369.45,358.85,361.15,361.5,364.45,498988,182154280.95,2018-06-13,7202,INE477A01020
CAPACITE,EQ,302.15,303.8,295.25,296.55,295.8,299.85,54412,16288285.3,2018-06-13,1304,INE264T01014
CAPF,EQ,582.5,598.0,581.0,589.45,588.5,578.65,1292424,764438849.25,2018-06-13,24344,INE688I01017
