SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
PINCON,EQ,39.4,39.4,38.1,38.55,38.6,37.85,292212,11277296.6,2018-01-22,1623,INE675G01018
PIONDIST,EQ,205.0,213.0,205.0,209.05,211.45,203.65,29588,6198907.55,2018-01-22,764,INE889E01010
PIONEEREMB,EQ,39.0,42.2,39.0,41.4,41.5,39.0,63757,2610459.4,2018-01-22,925,INE156C01018
PITTILAM,EQ,95.0,98.6,95.0,97.15,96.95,95.35,49787,4834797.45,2018-01-22,617,INE450D01021
PKTEA,EQ,590.4,609.55,590.4,590.4,590.4,621.45,15106,8937208.85,2018-01-22,351,INE431F01018
PLASTIBLEN,EQ,245.0,245.0,236.05,241.15,241.6,239.55,14431,3451844.4,2018-01-22,430,INE083C01022
PNB,EQ,176.1,177.3,172.2,176.0,176.2,176.4,11370450,1989668155.05,2018-01-22,53117,INE160A01022
PNBGILTS,EQ,45.5,45.6,44.8,45.1,45.15,45.4,245596,11085352.6,2018-01-22,2131,INE859A01011
PNBHOUSING,EQ,1305.0,1312.0,1285.0,1292.25,1300.0,1304.15,124746,161542110.55,2018-01-22,3467,INE572E01012
PNCINFRA,EQ,191.1,196.75,190.2,192.3,191.15,191.0,98963,19088686.75,2018-01-22,3125,INE195J01029
PODDARHOUS,EQ,1159.95,1180.0,1126.95,1169.9,1169.9,1148.3,4406,5148029.35,2018-01-22,135,INE888B01018
PODDARMENT,EQ,313.8,313.8,301.85,305.7,310.0,304.5,17667,5436436.55,2018-01-22,324,INE371C01013
POKARNA,EQ,238.0,238.0,226.95,228.95,226.95,229.85,72811,16786227.55,2018-01-22,1246,INE637C01025
POLARIS,EQ,406.2,422.4,406.2,416.2,415.6,411.75,199850,83389705.15,2018-01-22,3322,INE763A01023
POLYMED,EQ,270.0,271.1,259.0,259.75,260.5,265.3,22593,5909518.15,2018-01-22,554,INE205C01021
POLYPLEX,EQ,544.1,557.0,535.1,551.25,553.0,543.7,16670,9059770.35,2018-01-22,531,INE633B01018
PONNIERODE,EQ,179.95,180.65,171.7,177.85,177.0,180.2,7386,1309559.1,2018-01-22,98,INE838E01017
POWERGRID,EQ,196.15,196.95,195.0,195.3,195.25,196.1,5531239,1082396860.05,2018-01-22,45182,INE752E01010
POWERMECH,EQ,875.0,883.15,870.0,876.9,877.95,874.3,4543,3984405.05,2018-01-22,308,INE211R01019
PPAP,EQ,649.9,663.65,642.0,657.55,660.0,640.95,38692,25199859.1,2018-01-22,1305,INE095I01015
PRABHAT,EQ,212.0,224.8,209.0,220.4,220.4,212.45,284266,62479162.8,2018-01-22,6360,INE302M01033
PRAENG,EQ,16.45,17.8,16.45,17.45,17.35,17.1,133148,2286980.55,2018-01-22,263,INE505C01016
PRAJIND,EQ,113.6,114.8,112.15,114.2,114.25,112.9,898746,102160349.9,2018-01-22,7354,INE074A01025
PRAKASH,EQ,243.7,253.35,240.0,241.7,243.25,242.3,3577634,881118525.9,2018-01-22,29151,INE603A01013
PRAKASHCON,EQ,7.65,8.45,7.65,8.45,8.45,8.05,3875691,31419604.0,2018-01-22,2357,INE023M01027
PRECAM,EQ,128.9,128.9,125.0,125.85,125.85,125.0,31852,4044524.4,2018-01-22,434,INE484I01029
PRECOT,EQ,85.05,87.7,85.05,85.9,86.0,84.35,5841,502377.3,2018-01-22,75,INE283A01014
PRECWIRE,EQ,278.8,278.8,270.0,271.15,270.8,274.9,24652,6735273.15,2018-01-22,637,INE372C01029
PREMEXPLN,EQ,440.05,452.9,438.5,444.35,444.0,441.85,19606,8710418.3,2018-01-22,309,INE863B01011
PREMIER,EQ,34.25,35.9,33.3,34.95,34.6,34.25,53246,1858723.2,2018-01-22,533,INE342A01018
PREMIERPOL,EQ,40.2,42.0,40.2,41.7,42.0,40.9,2206,91928.15,2018-01-22,9,INE309M01012
PRESSMN,EQ,70.95,72.3,69.25,71.45,71.3,70.1,37566,2669508.6,2018-01-22,352,INE980A01023
PRESTIGE,EQ,310.0,315.9,306.05,313.5,313.0,310.8,349857,108817916.2,2018-01-22,8759,INE811K01011
PRICOLLTD,EQ,117.0,126.9,114.15,121.85,121.45,117.1,747205,91484882.8,2018-01-22,9390,INE726V01018
PRIMESECU,EQ,53.5,54.4,52.05,53.5,53.45,54.35,76859,4104518.85,2018-01-22,465,INE032B01021
