SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AMDIND,EQ,34.05,34.05,32.5,33.0,32.8,34.5,26344,876896.25,2017-09-22,263,INE005I01014
AMRUTANJAN,EQ,607.65,607.65,570.0,580.95,578.2,607.65,5733,3365898.85,2017-09-22,551,INE098F01023
AMTEKAUTO,EQ,24.75,25.2,24.25,24.55,24.8,25.1,777258,19215543.5,2017-09-22,2696,INE130C01021
ANANTRAJ,EQ,59.35,59.4,56.65,56.95,56.95,59.85,1268682,73392803.05,2017-09-22,4957,INE242C01024
ANDHRABANK,EQ,60.7,60.7,57.0,57.25,57.25,60.85,5820118,341830586.8,2017-09-22,12315,INE434A01013
ANDHRSUGAR,EQ,405.0,408.45,395.0,396.0,395.5,405.85,70378,28093526.3,2017-09-22,1959,INE715B01013
ANIKINDS,EQ,62.85,62.85,56.95,60.95,60.5,59.9,284732,17622992.5,2017-09-22,1347,INE087B01017
ANSALAPI,EQ,23.45,23.55,22.65,22.7,22.65,23.8,220188,5043695.25,2017-09-22,556,INE436A01026
ANSALHSG,EQ,23.45,23.45,22.2,22.35,22.3,23.45,57540,1293292.15,2017-09-22,229,INE880B01015
APARINDS,EQ,777.0,778.5,762.0,763.85,764.9,777.45,10142,7775002.8,2017-09-22,659,INE372A01015
APCL,EQ,255.1,257.95,250.1,252.9,250.25,256.35,11359,2886214.95,2017-09-22,175,INE071F01012
APCOTEXIND,EQ,428.0,428.5,410.2,416.45,420.4,431.8,17939,7497589.1,2017-09-22,925,INE116A01024
APEX,EQ,291.35,293.7,278.0,278.9,279.0,297.85,489924,137526544.1,2017-09-22,11997,INE346W01013
APLAPOLLO,EQ,1789.7,1793.95,1745.1,1759.45,1745.1,1789.65,8724,15424275.9,2017-09-22,936,INE702C01019
APLLTD,EQ,501.0,502.0,485.0,489.95,485.0,500.35,29658,14662928.45,2017-09-22,2069,INE901L01018
APOLLOHOSP,EQ,1059.0,1059.0,1032.0,1034.7,1032.0,1061.15,280377,292166860.8,2017-09-22,20026,INE437A01024
APOLLOTYRE,EQ,259.75,263.0,248.65,251.35,251.5,257.4,4945207,1275062737.0,2017-09-22,37941,INE438A01022
APOLSINHOT,EQ,705.0,705.0,680.0,682.0,682.0,705.0,261,181178.35,2017-09-22,26,INE451F01016
APTECHT,EQ,301.0,301.0,285.8,290.7,291.65,302.65,326614,96045662.65,2017-09-22,5360,INE266F01018
ARCHIDPLY,EQ,91.7,92.0,87.5,88.75,88.65,92.25,57201,5136374.95,2017-09-22,955,INE877I01016
ARCHIES,EQ,32.6,33.4,30.4,30.95,31.0,31.0,753560,24164291.8,2017-09-22,4364,INE731A01020
ARCOTECH,EQ,87.45,87.5,83.0,84.2,85.45,87.95,82276,7006506.25,2017-09-22,1040,INE574I01035
ARIES,EQ,163.8,163.8,151.6,152.8,152.95,163.1,48603,7596950.9,2017-09-22,893,INE298I01015
ARIHANTSUP,EQ,178.05,181.5,176.7,179.35,179.95,179.0,368898,66148130.4,2017-09-22,3189,INE643K01018
ARMANFIN,EQ,231.95,231.95,218.25,219.95,223.0,228.0,13819,3070508.95,2017-09-22,162,INE109C01017
AROGRANITE,EQ,70.0,70.0,67.0,67.35,67.3,70.55,21935,1488278.65,2017-09-22,313,INE210C01013
ARROWGREEN,EQ,639.8,645.5,615.35,629.05,623.1,644.85,34272,21488545.7,2017-09-22,1567,INE570D01018
ARROWTEX,EQ,46.1,46.2,44.05,44.35,44.7,45.7,17567,787751.6,2017-09-22,165,INE933J01015
ARSHIYA,EQ,70.2,71.0,65.35,65.85,66.05,70.95,58527,3951566.8,2017-09-22,496,INE968D01022
ARVIND,EQ,393.95,393.95,378.0,379.05,378.5,394.7,970385,374394535.8,2017-09-22,17332,INE034A01011
ARVSMART,EQ,154.95,154.95,146.15,147.6,147.35,155.65,66270,9976155.65,2017-09-22,1164,INE034S01021
ASAHIINDIA,EQ,394.8,394.9,378.1,380.95,382.0,395.5,56047,21574704.1,2017-09-22,3619,INE439A01020
ASAHISONG,EQ,312.05,314.35,300.0,301.7,302.0,311.2,12932,3947573.8,2017-09-22,445,INE228I01012
ASAL,EQ,87.8,89.0,81.5,83.0,82.55,87.8,27394,2324017.1,2017-09-22,445,INE900C01027
ASHAPURMIN,EQ,55.5,56.0,53.6,53.8,53.9,55.75,75347,4094481.15,2017-09-22,779,INE348A01023
ASHIANA,EQ,173.0,175.15,170.2,170.3,170.2,174.4,26908,4621485.75,2017-09-22,518,INE365D01021
ASHIMASYN,EQ,24.15,24.2,23.3,23.5,23.5,24.2,397322,9370185.5,2017-09-22,731,INE440A01010
ASHOKA,EQ,193.95,193.95,190.5,192.15,192.2,194.5,88836,17055500.65,2017-09-22,2152,INE442H01029
ASHOKLEY,EQ,117.0,117.0,113.7,114.3,114.85,117.3,7710546,886714628.0,2017-09-22,32100,INE208A01029
ASIANHOTNR,EQ,123.0,123.0,119.0,119.55,119.0,121.25,1791,214264.5,2017-09-22,19,INE363A01022
ASIANPAINT,EQ,1218.05,1230.2,1204.9,1213.25,1215.0,1229.1,896125,1089227920.25,2017-09-22,21203,INE021A01026
ASIANTILES,EQ,494.8,499.95,486.05,491.95,492.0,496.05,79872,39168171.8,2017-09-22,2167,INE022I01019
ASPINWALL,EQ,296.0,297.0,280.0,280.45,280.05,294.1,7320,2074938.5,2017-09-22,112,INE991I01015
ASSAMCO,EQ,4.2,4.3,4.1,4.15,4.2,4.25,294541,1226175.35,2017-09-22,281,INE442A01024
ASTEC,EQ,585.05,588.0,575.1,577.55,578.0,588.55,14688,8518361.5,2017-09-22,641,INE563J01010
ASTRAL,EQ,723.0,740.0,701.9,733.25,730.0,731.65,56623,40854537.95,2017-09-22,4540,INE006I01046
ASTRAMICRO,EQ,135.45,135.45,128.95,129.65,129.5,135.85,204287,26913076.75,2017-09-22,2399,INE386C01029
ASTRAZEN,EQ,931.1,950.0,925.0,931.15,925.1,937.9,3242,3038250.7,2017-09-22,620,INE203A01020
ATFL,EQ,519.9,523.8,510.45,511.2,512.0,519.9,4496,2316240.1,2017-09-22,161,INE209A01019
ATLANTA,EQ,87.85,87.85,84.15,84.85,84.75,87.4,172334,14777901.9,2017-09-22,2178,INE285H01022
ATUL,EQ,2351.95,2416.2,2318.05,2373.1,2370.0,2349.5,35177,84101066.15,2017-09-22,1960,INE100A01010
ATULAUTO,EQ,488.0,488.0,448.8,456.75,454.0,485.0,64256,30017456.1,2017-09-22,2413,INE951D01028
AUBANK,EQ,551.9,551.9,541.0,545.95,546.35,553.7,284570,155352739.45,2017-09-22,5750,INE949L01017
AURIONPRO,EQ,157.7,161.45,149.8,150.4,150.1,157.95,102837,16001204.65,2017-09-22,1377,INE132H01018
AUROPHARMA,EQ,752.95,757.0,718.45,724.2,724.0,752.6,3364141,2477243974.5,2017-09-22,105228,INE406A01037
AUSOMENT,EQ,49.9,50.4,45.25,47.9,49.5,48.75,32622,1574707.05,2017-09-22,547,INE218C01016
AUTOAXLES,EQ,882.0,882.0,830.2,836.0,830.5,878.65,32359,27447668.15,2017-09-22,3375,INE449A01011
AUTOLITIND,EQ,93.5,96.95,92.55,92.55,92.55,97.4,42425,3946336.25,2017-09-22,136,INE448A01013
AVANTIFEED,EQ,2114.35,2114.4,1963.45,1999.45,2010.0,2111.6,125835,254457492.55,2017-09-22,11588,INE871C01020
AVTNPL,EQ,41.6,44.85,40.55,40.95,41.25,42.55,302306,12838465.95,2017-09-22,1807,INE488D01021
AXISBANK,EQ,509.4,510.5,503.2,505.3,504.4,512.55,4546160,2297770794.5,2017-09-22,65423,INE238A01034
AXISCADES,EQ,133.0,133.0,124.0,125.1,124.75,133.05,105246,13442582.9,2017-09-22,2296,INE555B01013
AXISGOLD,EQ,2614.0,2614.0,2580.0,2580.85,2580.0,2580.0,48,124124.8,2017-09-22,20,INF846K01347
AXISNIFTY,EQ,1000.0,1006.16,997.71,997.71,997.71,1011.35,60,59987.41,2017-09-22,5,INF846K01ZL0
AYMSYNTEX,EQ,63.85,63.85,61.75,62.0,62.0,64.0,26443,1649846.0,2017-09-22,147,INE193B01039
BAGFILMS,EQ,4.6,4.6,4.4,4.4,4.4,4.55,67818,304825.45,2017-09-22,83,INE116D01028
BAJAJ-AUTO,EQ,3064.0,3084.65,3008.05,3042.45,3025.0,3078.85,277811,845355393.45,2017-09-22,19438,INE917I01010
BAJAJCORP,EQ,403.9,405.3,397.0,399.0,399.0,401.2,29450,11758768.65,2017-09-22,1196,INE933K01021
BAJAJELEC,EQ,376.2,396.65,369.3,373.35,372.7,376.6,771125,297587650.1,2017-09-22,14895,INE193E01025
BAJAJFINSV,EQ,5440.1,5459.0,5200.0,5231.65,5235.0,5486.3,248932,1320707236.15,2017-09-22,28172,INE918I01018
BAJAJHIND,EQ,14.45,14.5,14.2,14.3,14.25,14.5,1963548,28196420.8,2017-09-22,2047,INE306A01021
BAJAJHLDNG,EQ,2798.65,2798.65,2675.5,2693.8,2678.0,2798.7,24326,66051639.1,2017-09-22,3599,INE118A01012
BAJFINANCE,EQ,1910.0,1910.0,1847.0,1863.15,1858.0,1919.5,1772943,3312125707.2,2017-09-22,72997,INE296A01024
BALAJITELE,EQ,159.15,164.7,159.0,159.1,159.1,160.35,573711,92257112.65,2017-09-22,5105,INE794B01026
BALAMINES,EQ,372.0,372.0,349.7,352.5,353.0,372.0,11465,4114591.6,2017-09-22,555,INE050E01027
BALKRISHNA,EQ,79.9,79.95,77.0,77.25,77.0,78.8,14895,1171300.35,2017-09-22,230,INE875R01011
BALKRISIND,EQ,1705.0,1721.5,1661.8,1670.15,1664.05,1709.4,139534,236623892.9,2017-09-22,10357,INE787D01026
BALLARPUR,EQ,13.6,13.6,13.15,13.25,13.25,13.6,827860,11047978.85,2017-09-22,958,INE294A01037
BALMLAWRIE,EQ,230.0,230.55,226.0,227.25,226.9,230.5,82613,18888675.55,2017-09-22,3179,INE164A01016
BALPHARMA,EQ,103.1,103.3,96.35,97.3,96.6,102.45,36576,3655097.6,2017-09-22,520,INE083D01012
BALRAMCHIN,EQ,169.45,170.5,166.0,166.8,166.15,170.35,627328,105487159.85,2017-09-22,9225,INE119A01028
BANARBEADS,EQ,63.05,65.9,59.1,61.1,62.6,64.4,2962,184010.95,2017-09-22,90,INE655B01011
BANARISUG,EQ,2328.95,2328.95,2225.0,2232.05,2240.0,2308.0,2235,5077307.6,2017-09-22,127,INE459A01010
BANCOINDIA,EQ,221.3,221.3,215.0,215.8,216.25,222.4,78579,17080916.15,2017-09-22,1665,INE213C01025
BANG,EQ,38.05,38.65,37.5,37.5,37.5,39.45,2943,111190.9,2017-09-22,32,INE863I01016
BANKBARODA,EQ,145.0,145.0,141.5,141.85,142.3,145.6,11341028,1620914998.8,2017-09-22,54962,INE028A01039
BANKBEES,EQ,2500.59,2502.2,2474.4,2478.38,2478.2,2515.12,1563,3885132.87,2017-09-22,564,INF732E01078
BANKINDIA,EQ,151.4,151.4,144.55,145.25,144.8,151.5,2332550,343560327.9,2017-09-22,13832,INE084A01016
BANSWRAS,EQ,139.3,139.3,132.0,132.5,132.0,139.0,6553,878581.1,2017-09-22,172,INE629D01012
BARTRONICS,EQ,13.95,14.3,13.6,13.9,13.9,13.95,52672,731192.85,2017-09-22,250,INE855F01034
BASF,EQ,1540.4,1549.0,1445.3,1471.95,1465.0,1555.8,23444,35363531.45,2017-09-22,2359,INE373A01013
BASML,EQ,321.1,330.95,310.0,315.0,315.0,321.7,1422,454762.0,2017-09-22,47,INE186H01014
BATAINDIA,EQ,743.0,743.55,722.5,725.4,723.55,744.6,520777,381020030.15,2017-09-22,14431,INE176A01028
BAYERCROP,EQ,4076.6,4093.75,3960.0,3985.8,3981.0,4114.85,32872,131572547.05,2017-09-22,5786,INE462A01022
BBL,EQ,1199.9,1205.85,1133.0,1142.3,1148.0,1198.25,22314,25998028.15,2017-09-22,1558,INE464A01028
BBTC,EQ,1265.0,1281.85,1231.2,1258.95,1268.0,1265.65,395167,497065503.05,2017-09-22,9104,INE050A01025
BEARDSELL,EQ,73.9,73.9,67.0,73.5,73.8,70.4,44941,3264297.1,2017-09-22,309,INE520H01022
BEDMUTHA,EQ,24.0,24.5,23.35,23.4,23.35,24.55,20343,485393.75,2017-09-22,69,INE844K01012
BEL,EQ,187.6,187.6,180.0,180.9,182.0,188.2,2230270,409247369.4,2017-09-22,20665,INE263A01024
BEML,EQ,1817.0,1817.0,1701.15,1723.25,1709.0,1826.4,903298,1599306171.95,2017-09-22,27056,INE258A01016
BEPL,EQ,88.0,88.25,84.5,85.65,85.7,88.75,1499049,129335054.75,2017-09-22,9296,INE922A01025
BERGEPAINT,EQ,260.0,260.3,252.0,252.8,253.75,261.15,607767,155957916.4,2017-09-22,7106,INE463A01038
BFINVEST,EQ,227.9,227.9,204.1,208.35,207.5,228.7,194421,41883947.7,2017-09-22,6765,INE878K01010
BFUTILITIE,EQ,414.8,414.8,390.0,391.9,391.0,418.05,635790,255769456.1,2017-09-22,12767,INE243D01012
BGRENERGY,EQ,146.75,148.1,139.0,140.2,140.05,147.6,180463,25929416.55,2017-09-22,2450,INE661I01014
BHAGERIA,EQ,288.0,292.4,275.0,276.75,276.95,290.85,46681,13245441.2,2017-09-22,1319,INE354C01027
BHAGYANGR,EQ,35.25,37.6,32.55,33.35,32.7,34.8,290275,10186387.4,2017-09-22,1535,INE458B01036
BHAGYAPROP,EQ,19.1,20.0,19.1,19.95,19.95,19.95,925,18013.6,2017-09-22,10,INE363W01018
BHANDARI,EQ,2.65,2.7,2.25,2.45,2.55,2.65,612521,1528996.15,2017-09-22,409,INE474E01029
BHARATFIN,EQ,962.65,962.65,938.9,943.15,942.95,965.45,1526672,1453450297.9,2017-09-22,22372,INE180K01011
BHARATFORG,EQ,1249.0,1249.0,1223.0,1228.4,1232.0,1251.1,1057805,1307814987.8,2017-09-22,35214,INE465A01025
BHARATGEAR,EQ,157.7,157.7,148.4,149.35,148.5,157.55,41794,6355577.05,2017-09-22,1064,INE561C01019
BHARATIDIL,EQ,17.75,17.75,16.15,16.15,16.15,16.95,563684,9707565.15,2017-09-22,1616,INE673G01013
BHARATRAS,EQ,2785.0,2854.55,2752.55,2816.35,2793.05,2842.6,1471,4106333.2,2017-09-22,286,INE838B01013
BHARATWIRE,EQ,100.65,102.0,95.0,95.9,96.5,100.95,109287,10703169.75,2017-09-22,1131,INE316L01019
BHARTIARTL,EQ,398.0,400.95,391.25,395.35,395.8,400.1,4752999,1885884258.25,2017-09-22,29380,INE397D01024
BHEL,EQ,131.8,131.95,129.15,129.6,129.4,132.45,4805188,627439645.55,2017-09-22,38328,INE257A01026
BHUSANSTL,EQ,68.6,69.75,66.0,66.25,66.4,69.0,383297,25842209.8,2017-09-22,2461,INE824B01021
BIGBLOC,EQ,89.9,89.9,82.9,83.5,83.5,83.75,45216,3803742.1,2017-09-22,358,INE412U01017
BIL,EQ,659.0,659.0,620.6,628.35,628.45,654.3,32126,20416672.95,2017-09-22,1163,INE828A01016
BILENERGY,EQ,0.7,0.7,0.7,0.7,0.7,0.7,4800,3360.0,2017-09-22,8,INE607L01029
BILPOWER,EQ,0.9,0.95,0.9,0.9,0.9,0.9,3510,3179.0,2017-09-22,5,INE952D01018
BINANIIND,EQ,81.0,81.9,77.15,77.6,77.25,81.8,79795,6299525.2,2017-09-22,911,INE071A01013
BINDALAGRO,EQ,26.2,26.4,25.3,25.35,25.35,26.35,78790,2042996.15,2017-09-22,228,INE143A01010
BIOCON,EQ,362.0,363.6,353.6,355.3,353.9,364.15,1121514,401170801.15,2017-09-22,17741,INE376G01013
BIRLACABLE,EQ,44.0,44.0,42.0,42.25,42.45,44.35,56281,2399449.95,2017-09-22,281,INE800A01015
BIRLACORPN,EQ,944.95,944.95,921.0,927.15,925.0,949.0,48532,45150222.05,2017-09-22,4869,INE340A01012
BIRLAMONEY,EQ,93.0,93.75,89.1,89.85,89.5,92.75,171033,15534424.55,2017-09-22,2054,INE865C01022
BLISSGVS,EQ,162.0,163.5,160.0,160.9,161.45,162.1,55000,8895086.75,2017-09-22,809,INE416D01022
BLKASHYAP,EQ,46.6,46.6,42.55,43.35,44.0,46.95,414664,18472769.15,2017-09-22,1955,INE350H01032
BLS,EQ,265.95,267.7,248.5,251.95,251.9,266.6,338492,86802845.2,2017-09-22,5146,INE153T01027
BLUEBLENDS,EQ,29.45,29.45,28.85,28.95,28.85,29.35,28808,836705.75,2017-09-22,141,INE113O01014
BLUECOAST,EQ,128.7,128.7,128.5,128.5,128.5,128.95,14,1800.4,2017-09-22,2,INE472B01011
BLUEDART,EQ,4280.0,4319.0,4134.45,4184.4,4159.95,4304.1,4668,19862985.4,2017-09-22,729,INE233B01017
BLUESTARCO,EQ,780.75,782.15,743.25,750.45,743.25,785.7,39359,29728981.1,2017-09-22,2234,INE472A01039
BODALCHEM,EQ,174.6,174.6,168.1,168.9,170.0,175.55,288115,49148633.6,2017-09-22,3151,INE338D01028
BOMDYEING,EQ,218.9,221.8,202.3,203.15,202.3,212.9,14345030,3052109933.4,2017-09-22,85623,INE032A01023
BOSCHLTD,EQ,21500.0,21690.0,21302.0,21495.05,21420.0,21557.9,8371,180224627.25,2017-09-22,2825,INE323A01026
BPCL,EQ,494.05,497.25,483.1,492.0,492.5,496.15,4810438,2358408508.0,2017-09-22,55614,INE029A01011
BPL,EQ,71.5,71.7,66.6,67.45,67.85,71.85,309502,21427471.9,2017-09-22,2671,INE110A01019
BRFL,EQ,129.4,129.4,124.05,126.05,125.25,128.65,163215,20565859.6,2017-09-22,684,INE589G01011
BRIGADE,EQ,254.3,259.0,249.95,252.15,251.8,257.65,161571,41000193.2,2017-09-22,4058,INE791I01019
BRITANNIA,EQ,4304.9,4345.7,4254.05,4270.3,4262.1,4328.1,192809,830462785.4,2017-09-22,17192,INE216A01022
BRNL,EQ,184.0,191.5,182.0,189.05,188.0,184.8,1879394,354045425.6,2017-09-22,11724,INE727S01012
BROOKS,EQ,110.95,113.6,107.0,107.9,107.3,111.45,77258,8519537.55,2017-09-22,1229,INE650L01011
BSE,EQ,1006.0,1013.0,999.0,1000.15,1000.0,1014.9,45673,45803175.5,2017-09-22,2794,INE118H01025
BSELINFRA,EQ,3.95,3.95,3.8,3.8,3.8,3.9,47835,183926.1,2017-09-22,118,INE395A01016
BSL,EQ,69.0,69.0,64.1,65.05,64.4,67.6,12582,823103.25,2017-09-22,201,INE594B01012
BSLGOLDETF,EQ,2858.0,2858.0,2766.0,2776.55,2766.0,2832.95,23,64164.3,2017-09-22,15,INF209K01HT2
BSLNIFTY,EQ,108.3,109.99,104.0,107.0,107.0,106.65,30,3223.14,2017-09-22,7,INF209K01IR4
BURNPUR,EQ,8.15,8.85,8.15,8.3,8.25,8.3,291723,2472841.35,2017-09-22,743,INE817H01014
BUTTERFLY,EQ,204.5,205.0,188.4,191.75,192.9,205.8,69997,13631842.25,2017-09-22,1851,INE295F01017
BYKE,EQ,175.0,177.05,170.95,173.3,174.0,174.2,51789,8980540.4,2017-09-22,981,INE319B01014
CADILAHC,EQ,505.0,511.0,487.1,489.1,494.05,504.45,1496657,749246216.6,2017-09-22,29968,INE010B01027
CALSOFT,EQ,16.3,16.3,16.3,16.3,16.3,15.55,8,130.4,2017-09-22,1,INE526B01014
CAMLINFINE,EQ,80.5,83.25,77.7,79.2,79.2,81.2,1112109,89925562.85,2017-09-22,9076,INE052I01032
CANBK,EQ,336.95,337.5,324.2,326.0,326.0,340.05,1714491,567505718.2,2017-09-22,19044,INE476A01014
CANDC,EQ,48.0,49.85,46.6,47.05,46.9,48.05,53857,2613872.05,2017-09-22,322,INE874H01015
CANFINHOME,EQ,2785.8,2785.8,2645.0,2658.15,2650.0,2796.5,149738,404284006.75,2017-09-22,12389,INE477A01012
CANTABIL,EQ,73.05,74.35,71.5,72.65,72.95,74.65,19729,1438523.55,2017-09-22,184,INE068L01016
CAPF,EQ,810.0,813.95,772.7,776.9,779.0,817.25,985625,780786427.9,2017-09-22,29622,INE688I01017
