SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AEGISCHEM,EQ,280.35,297.0,276.0,289.8,289.0,284.5,182369,51907249.85,2018-01-19,3365,INE208C01025
AFL,EQ,63.0,64.0,62.0,63.0,63.0,64.0,11214,709737.75,2018-01-19,86,INE020G01017
AGLSL,EQ,126.5,126.5,121.5,123.25,122.0,121.6,15167,1875585.7,2018-01-19,215,INE517U01013
AGRITECH,EQ,116.15,118.3,114.0,116.4,115.25,116.45,12725,1481570.75,2018-01-19,276,INE449G01018
AHLEAST,EQ,334.0,369.0,323.4,342.05,335.55,322.2,26885,9244282.45,2018-01-19,1332,INE926K01017
AHLUCONT,EQ,384.05,389.95,366.1,372.6,368.0,386.0,69248,25834224.05,2018-01-19,1774,INE758C01029
AIAENG,EQ,1581.0,1618.0,1554.65,1599.8,1600.0,1581.1,29933,47749552.05,2018-01-19,2972,INE212H01026
AIFL,EQ,449.5,472.5,444.95,463.95,468.85,451.25,337633,154305317.65,2018-01-19,4226,INE428O01016
AJANTPHARM,EQ,1533.25,1567.0,1533.25,1560.05,1558.35,1533.2,158597,246160375.7,2018-01-19,6331,INE031B01049
AJMERA,EQ,311.0,319.65,301.75,311.35,313.0,311.35,103658,32207460.85,2018-01-19,2759,INE298G01027
AKSHARCHEM,EQ,734.95,735.0,721.0,721.8,721.1,728.85,10214,7420866.25,2018-01-19,490,INE542B01011
AKZOINDIA,EQ,1877.75,1883.95,1867.0,1877.2,1880.0,1856.55,6990,13084791.7,2018-01-19,1172,INE133A01011
ALANKIT,EQ,67.05,70.0,67.05,68.85,69.35,69.9,387644,26421898.05,2018-01-19,2539,INE914E01040
ALBK,EQ,70.0,71.5,69.5,70.8,70.6,69.9,2265859,159946668.5,2018-01-19,8793,INE428A01015
ALEMBICLTD,EQ,62.6,64.8,61.05,63.45,63.3,59.0,6375141,401103547.1,2018-01-19,31185,INE426A01027
ALICON,EQ,656.0,663.95,641.0,652.5,650.0,650.9,4141,2680773.6,2018-01-19,281,INE062D01024
ALKALI,EQ,95.9,95.9,84.3,90.15,92.0,93.65,35082,3195012.95,2018-01-19,523,INE773I01017
ALKEM,EQ,2225.0,2261.05,2180.05,2218.95,2210.0,2249.1,19924,44483149.85,2018-01-19,4090,INE540L01014
ALKYLAMINE,EQ,715.0,724.75,703.25,716.9,719.4,708.65,9945,7105566.05,2018-01-19,606,INE150B01021
ALLCARGO,EQ,198.0,199.45,192.75,194.35,195.4,196.55,585885,114195150.4,2018-01-19,11660,INE418H01029
ALLSEC,EQ,445.0,445.0,430.2,433.6,430.2,434.75,7311,3179357.2,2018-01-19,204,INE835G01018
ALPA,EQ,44.4,45.3,43.1,44.75,45.0,44.6,51366,2281829.5,2018-01-19,432,INE385I01010
ALPHAGEO,EQ,914.95,915.0,891.0,898.45,899.9,907.65,37517,33769075.6,2018-01-19,1955,INE137C01018
AMARAJABAT,EQ,834.6,835.0,820.3,825.0,825.0,832.7,265376,219175406.3,2018-01-19,8063,INE885A01032
AMBIKCO,EQ,1525.05,1525.05,1461.2,1489.8,1483.0,1526.0,4848,7217417.65,2018-01-19,554,INE540G01014
AMBUJACEM,EQ,276.0,276.55,266.4,268.6,268.25,275.65,1942776,524958933.35,2018-01-19,24468,INE079A01024
AMDIND,EQ,43.0,43.75,40.95,41.9,42.5,43.55,50373,2128000.8,2018-01-19,383,INE005I01014
AMJLAND,EQ,31.0,32.35,28.8,29.35,29.3,28.4,116954,3612889.45,2018-01-19,623,INE606A01024
AMRUTANJAN,EQ,615.0,628.15,611.0,612.45,614.9,618.3,5901,3647054.9,2018-01-19,319,INE098F01023
ANANTRAJ,EQ,72.3,73.0,69.35,71.3,71.2,71.9,2277589,162201886.4,2018-01-19,12069,INE242C01024
ANDHRABANK,EQ,55.95,56.75,55.35,56.5,56.45,55.75,1904482,106827543.15,2018-01-19,5628,INE434A01013
ANDHRACEMT,EQ,13.2,13.8,13.0,13.15,13.25,13.35,267921,3545979.05,2018-01-19,635,INE666E01012
ANDHRSUGAR,EQ,660.3,680.0,650.5,673.5,675.0,660.2,88081,58732934.4,2018-01-19,3360,INE715B01013
ANIKINDS,EQ,43.15,43.15,42.0,42.6,42.3,43.45,9467,401649.2,2018-01-19,114,INE087B01017
ANSALAPI,EQ,30.5,30.95,29.65,29.65,29.65,31.2,134880,4028555.5,2018-01-19,495,INE436A01026
ANSALHSG,EQ,28.05,29.9,27.35,28.25,28.15,28.55,143291,4044654.25,2018-01-19,1246,INE880B01015
APARINDS,EQ,822.05,832.9,807.0,827.7,825.0,824.5,17320,14229482.55,2018-01-19,1566,INE372A01015
APCL,EQ,238.4,250.0,238.4,248.0,248.0,243.5,5447,1342541.2,2018-01-19,135,INE071F01012
APCOTEXIND,EQ,502.0,503.95,490.0,491.8,490.0,494.95,3349,1654097.9,2018-01-19,222,INE116A01024
APEX,EQ,750.0,758.9,730.0,738.55,741.9,745.2,134516,99710769.55,2018-01-19,4947,INE346W01013
APLAPOLLO,EQ,2409.8,2525.0,2350.0,2500.65,2492.0,2396.15,72393,178597356.25,2018-01-19,5736,INE702C01019
APLLTD,EQ,556.0,556.0,541.05,547.05,546.25,540.85,24822,13586291.8,2018-01-19,2431,INE901L01018
APOLLOHOSP,EQ,1116.0,1144.0,1115.9,1139.4,1140.0,1116.45,152932,172981512.2,2018-01-19,9226,INE437A01024
APOLLOTYRE,EQ,261.95,266.0,260.35,264.8,265.65,261.85,1621095,426611564.1,2018-01-19,25531,INE438A01022
APOLSINHOT,EQ,1371.0,1432.0,1345.1,1370.0,1385.0,1381.05,3228,4459791.85,2018-01-19,125,INE451F01016
APTECHT,EQ,352.2,354.95,340.05,346.15,346.0,351.95,315861,109424447.85,2018-01-19,6446,INE266F01018
ARCHIDPLY,EQ,109.75,111.8,105.45,109.45,109.75,108.4,137368,15015590.35,2018-01-19,1895,INE877I01016
ARCHIES,EQ,40.5,41.6,40.05,41.1,41.5,40.85,215097,8744911.1,2018-01-19,1079,INE731A01020
ARCOTECH,EQ,54.2,54.2,50.85,51.05,51.0,53.1,1599010,82418989.1,2018-01-19,4532,INE574I01035
ARIHANTSUP,EQ,165.05,170.95,163.8,168.45,167.5,168.15,210082,35156859.5,2018-01-19,1993,INE643K01018
AROGRANITE,EQ,77.0,78.2,75.1,75.8,75.8,76.45,63053,4821793.8,2018-01-19,712,INE210C01013
ARROWGREEN,EQ,490.2,495.9,483.1,488.95,489.45,492.6,9859,4827240.9,2018-01-19,625,INE570D01018
ARROWTEX,EQ,45.0,45.85,44.25,44.7,45.4,44.45,25412,1139367.0,2018-01-19,204,INE933J01015
ARSHIYA,EQ,98.0,105.95,97.5,103.85,105.0,98.5,115348,11651969.65,2018-01-19,1012,INE968D01022
ARVIND,EQ,450.05,452.25,441.25,449.45,452.0,450.35,789140,352052101.8,2018-01-19,16802,INE034A01011
ARVSMART,EQ,200.0,207.7,199.8,204.65,204.65,200.8,74690,15232375.85,2018-01-19,1458,INE034S01021
ASAHIINDIA,EQ,374.95,379.0,368.0,369.45,368.2,372.3,55610,20743356.5,2018-01-19,2469,INE439A01020
ASAHISONG,EQ,368.6,368.65,356.15,363.5,364.0,364.9,10033,3636220.4,2018-01-19,684,INE228I01012
ASAL,EQ,98.9,98.9,93.6,97.0,97.45,96.1,30290,2899692.65,2018-01-19,482,INE900C01027
ASHAPURMIN,EQ,98.4,100.0,94.7,96.45,96.2,97.5,422527,41055096.85,2018-01-19,2647,INE348A01023
ASHIANA,EQ,180.0,182.0,177.45,178.7,180.85,178.6,107859,19284532.8,2018-01-19,1460,INE365D01021
ASHIMASYN,EQ,33.65,34.65,33.1,33.55,33.45,33.65,309763,10453435.95,2018-01-19,1244,INE440A01010
ASHOKA,EQ,230.0,231.0,225.0,227.8,227.25,230.15,88039,19982640.8,2018-01-19,2168,INE442H01029
ASHOKLEY,EQ,120.8,121.5,118.7,121.05,121.4,120.9,9786893,1176859653.65,2018-01-19,50955,INE208A01029
ASIANHOTNR,EQ,304.85,306.85,280.15,285.25,287.8,301.4,58872,17210176.45,2018-01-19,2069,INE363A01022
ASIANPAINT,EQ,1183.1,1195.0,1177.9,1189.9,1190.0,1188.25,722692,858491570.95,2018-01-19,18959,INE021A01026
ASIANTILES,EQ,588.95,589.3,576.9,583.05,581.7,589.3,66513,38766571.6,2018-01-19,2192,INE022I01019
ASPINWALL,EQ,501.0,529.0,501.0,518.7,516.0,509.35,8111,4183624.4,2018-01-19,178,INE991I01015
ASTEC,EQ,584.95,584.95,565.0,568.9,569.0,577.15,19882,11412028.15,2018-01-19,1090,INE563J01010
ASTRAL,EQ,835.0,841.0,835.0,837.5,835.0,837.4,16681,13989318.7,2018-01-19,3226,INE006I01046
ASTRAMICRO,EQ,115.7,117.4,115.55,116.55,116.6,115.55,195760,22776566.7,2018-01-19,1989,INE386C01029
ASTRAZEN,EQ,1119.25,1139.35,1111.0,1118.65,1115.2,1118.35,4754,5354194.2,2018-01-19,582,INE203A01020
ASTRON,EQ,149.2,150.85,140.2,145.6,145.25,149.1,857675,125097369.6,2018-01-19,13515,INE646X01014
ATFL,EQ,713.8,720.95,678.4,687.5,688.0,708.8,19535,13569617.2,2018-01-19,1273,INE209A01019
ATLANTA,EQ,115.65,116.3,113.15,115.25,115.5,114.7,605696,69733488.4,2018-01-19,2796,INE285H01022
ATUL,EQ,2945.0,2980.0,2830.1,2892.95,2898.0,2945.0,43444,126338068.05,2018-01-19,6176,INE100A01010
ATULAUTO,EQ,464.0,464.0,435.0,439.9,437.35,458.95,98521,44031537.0,2018-01-19,3870,INE951D01028
AUBANK,EQ,714.65,741.1,705.0,720.4,716.4,708.1,437699,315731784.4,2018-01-19,10609,INE949L01017
AURIONPRO,EQ,231.5,235.05,222.3,227.0,227.0,229.25,52066,11875125.8,2018-01-19,1149,INE132H01018
AUROPHARMA,EQ,640.2,647.5,633.0,643.2,644.15,645.85,3438426,2197626849.15,2018-01-19,52462,INE406A01037
AUSOMENT,EQ,77.0,78.5,74.1,76.45,75.05,76.1,27205,2065045.4,2018-01-19,344,INE218C01016
AUTOAXLES,EQ,1670.0,1723.95,1670.0,1707.65,1701.0,1684.75,15727,26786726.15,2018-01-19,1730,INE449A01011
AUTOLITIND,EQ,69.55,72.9,69.5,71.9,71.65,70.1,10989,781916.15,2018-01-19,167,INE448A01013
AVADHSUGAR,EQ,796.65,796.65,760.05,772.6,769.95,776.1,19411,14968438.75,2018-01-19,1602,INE349W01017
AVANTIFEED,EQ,2405.0,2473.9,2401.0,2454.9,2450.0,2436.25,60005,145729494.55,2018-01-19,7674,INE871C01020
AVTNPL,EQ,50.0,52.9,49.65,50.35,50.65,49.65,198586,10005988.15,2018-01-19,1337,INE488D01021
AXISBANK,EQ,584.9,594.0,581.2,590.25,591.8,584.8,3897048,2286703028.1,2018-01-19,74142,INE238A01034
AXISCADES,EQ,196.8,202.7,190.05,195.75,197.0,194.85,334771,65553483.95,2018-01-19,7602,INE555B01013
AXISGOLD,EQ,2640.0,2654.0,2626.0,2629.2,2629.25,2638.0,269,708412.2,2018-01-19,66,INF846K01347
AXISNIFTY,EQ,1082.02,1091.12,1082.02,1090.09,1091.12,1080.61,210,228373.76,2018-01-19,14,INF846K01ZL0
AYMSYNTEX,EQ,66.2,67.75,65.0,66.4,65.9,66.35,34512,2274910.8,2018-01-19,390,INE193B01039
BAFNAPHARM,EQ,26.2,26.7,25.4,25.85,25.8,26.15,8420,218916.8,2018-01-19,146,INE878I01014
BAJAJ-AUTO,EQ,3207.8,3223.75,3173.45,3210.4,3209.0,3201.2,143928,459860148.9,2018-01-19,14349,INE917I01010
BAJAJCORP,EQ,507.0,510.5,493.05,499.7,501.0,503.35,95800,47997684.15,2018-01-19,5112,INE933K01021
BAJAJELEC,EQ,531.2,539.95,503.2,530.75,531.0,529.7,341618,181500408.55,2018-01-19,7967,INE193E01025
BAJAJFINSV,EQ,4920.0,5021.0,4842.35,4973.05,5000.0,4922.6,110406,542178544.9,2018-01-19,12284,INE918I01018
BAJAJHIND,EQ,14.75,15.0,14.4,14.75,14.8,14.7,4979312,73150752.65,2018-01-19,5648,INE306A01021
BAJAJHLDNG,EQ,2725.0,2816.8,2701.2,2800.5,2799.0,2724.7,27815,76328502.7,2018-01-19,5625,INE118A01012
BAJFINANCE,EQ,1660.9,1711.25,1632.6,1701.9,1706.0,1660.7,974597,1633515523.35,2018-01-19,40611,INE296A01024
BALAJITELE,EQ,158.15,162.0,155.0,155.25,155.1,156.3,199277,31179555.15,2018-01-19,3395,INE794B01026
BALAMINES,EQ,691.0,704.0,677.0,692.75,688.0,691.6,54855,37964023.15,2018-01-19,1973,INE050E01027
BALKRISIND,EQ,1125.0,1155.0,1116.55,1139.65,1139.05,1125.0,253493,289230929.85,2018-01-19,8962,INE787D01026
BALLARPUR,EQ,16.4,16.7,16.0,16.3,16.2,16.4,2000414,32649515.45,2018-01-19,2219,INE294A01037
BALMLAWRIE,EQ,251.0,252.7,247.0,251.45,250.2,249.1,82255,20603539.9,2018-01-19,1395,INE164A01016
BALPHARMA,EQ,111.1,111.6,107.1,109.05,109.0,110.0,44896,4904653.9,2018-01-19,770,INE083D01012
BALRAMCHIN,EQ,126.5,127.9,121.75,122.7,122.25,125.95,2225060,277451745.95,2018-01-19,35014,INE119A01028
BANARISUG,EQ,2150.0,2155.05,2126.35,2145.35,2150.0,2150.85,612,1315733.25,2018-01-19,36,INE459A01010
BANCOINDIA,EQ,251.75,251.75,242.3,247.8,247.3,246.65,50383,12396067.6,2018-01-19,1717,INE213C01025
BANG,EQ,40.9,40.9,38.1,38.25,38.15,39.0,15050,579045.6,2018-01-19,69,INE863I01016
BANKBARODA,EQ,162.0,166.65,161.45,165.4,166.0,162.35,8533716,1404783484.75,2018-01-19,45671,INE028A01039
BANKBEES,EQ,2690.0,2739.0,2690.0,2734.6,2736.32,2687.37,1353,3670268.25,2018-01-19,302,INF732E01078
BANKINDIA,EQ,161.2,165.55,159.1,164.95,164.75,160.5,3467324,564562907.8,2018-01-19,19192,INE084A01016
BANSWRAS,EQ,133.1,136.9,132.35,135.25,136.0,132.25,13207,1775486.35,2018-01-19,192,INE629D01012
BASF,EQ,2210.0,2249.0,2195.05,2219.3,2214.9,2201.4,12135,26952372.65,2018-01-19,1926,INE373A01013
BASML,EQ,336.8,336.8,312.4,319.6,320.0,328.7,29511,9469036.65,2018-01-19,660,INE186H01014
BATAINDIA,EQ,719.3,723.15,709.0,716.25,715.6,720.8,553594,395719206.05,2018-01-19,11790,INE176A01028
BAYERCROP,EQ,4679.8,4679.8,4540.0,4575.35,4597.7,4600.0,14430,65979670.9,2018-01-19,2619,INE462A01022
BBL,EQ,1398.7,1424.0,1375.05,1387.05,1390.0,1393.45,25669,35870334.7,2018-01-19,2307,INE464A01028
BBTC,EQ,1588.2,1633.9,1561.05,1601.25,1600.0,1579.6,153916,245447545.1,2018-01-19,6385,INE050A01025
BEARDSELL,EQ,65.5,67.0,65.35,66.75,66.85,66.65,3267,216914.65,2018-01-19,54,INE520H01022
BEDMUTHA,EQ,27.0,27.45,26.25,26.5,26.65,27.0,19021,504589.05,2018-01-19,81,INE844K01012
BEL,EQ,171.75,173.4,170.1,172.75,173.1,171.1,1848347,317543311.75,2018-01-19,18498,INE263A01024
BEML,EQ,1510.0,1528.2,1493.05,1513.6,1512.0,1508.85,314228,474580643.3,2018-01-19,11729,INE258A01016
BEPL,EQ,186.0,186.35,177.9,182.25,183.0,186.35,1193726,217547551.95,2018-01-19,11676,INE922A01025
BERGEPAINT,EQ,254.0,254.8,245.2,246.65,247.5,253.1,1096385,272522607.1,2018-01-19,14895,INE463A01038
BFINVEST,EQ,351.0,351.0,330.1,338.2,336.95,350.8,203335,69045831.1,2018-01-19,6475,INE878K01010
BFUTILITIE,EQ,515.95,526.3,503.25,512.0,515.5,510.6,713655,366903297.9,2018-01-19,14529,INE243D01012
BGRENERGY,EQ,136.0,138.6,133.65,135.65,136.0,135.8,156833,21391937.35,2018-01-19,1971,INE661I01014
BHAGERIA,EQ,276.0,283.6,272.0,278.65,278.35,278.3,16127,4471810.2,2018-01-19,596,INE354C01027
BHAGYANGR,EQ,44.9,45.5,43.1,44.55,44.7,44.3,51703,2295523.45,2018-01-19,524,INE458B01036
BHAGYAPROP,EQ,22.1,23.3,22.1,23.3,23.3,23.2,1255,28288.5,2018-01-19,15,INE363W01018
BHARATFIN,EQ,1004.3,1010.0,999.65,1006.35,1008.5,1004.3,282222,283567407.1,2018-01-19,5284,INE180K01011
BHARATFORG,EQ,721.1,737.45,715.1,735.75,735.75,720.9,688556,502816569.3,2018-01-19,19666,INE465A01025
BHARATGEAR,EQ,189.2,193.7,186.25,192.3,191.15,189.95,43291,8246478.35,2018-01-19,1058,INE561C01019
BHARATIWIN,EQ,37.65,37.97,37.57,37.92,37.95,37.6,1491800,56363625.36,2018-01-19,1707,INF109KB15Y7
BHARATRAS,EQ,4450.0,4488.0,4330.0,4343.35,4335.0,4405.0,677,2976757.75,2018-01-19,195,INE838B01013
BHARATWIRE,EQ,137.4,140.95,135.8,137.1,136.1,135.8,202414,27919071.9,2018-01-19,1564,INE316L01019
BHARTIARTL,EQ,484.0,500.25,483.5,497.9,498.05,495.0,8982201,4430451746.2,2018-01-19,87034,INE397D01024
BHEL,EQ,97.0,98.4,96.2,97.55,97.4,97.45,4371119,425528955.4,2018-01-19,18676,INE257A01026
BHUSANSTL,EQ,66.8,68.3,64.7,64.95,65.4,66.45,2162348,142610903.35,2018-01-19,12423,INE824B01021
BIGBLOC,EQ,136.0,137.3,134.8,136.15,136.25,136.25,79969,10904849.0,2018-01-19,644,INE412U01017
BIL,EQ,509.9,509.9,487.75,493.35,492.3,503.95,8511,4289328.2,2018-01-19,367,INE828A01016
BILPOWER,EQ,1.8,1.9,1.8,1.9,1.9,1.85,16048,29867.8,2018-01-19,24,INE952D01018
BINDALAGRO,EQ,37.05,38.2,36.2,36.75,36.65,37.05,178907,6622369.5,2018-01-19,782,INE143A01010
BIOCON,EQ,549.0,575.0,545.1,569.35,568.8,539.6,8746829,4939724812.75,2018-01-19,106482,INE376G01013
BIRLACORPN,EQ,1175.0,1189.0,1150.2,1158.0,1163.0,1175.95,52735,61206964.2,2018-01-19,2740,INE340A01012
BIRLAMONEY,EQ,85.7,89.0,85.0,87.75,88.2,85.7,201827,17578172.25,2018-01-19,2104,INE865C01022
BKMINDST,EQ,36.3,38.5,36.3,37.75,38.0,37.9,149400,5611465.25,2018-01-19,167,INE831Q01016
BLISSGVS,EQ,199.1,204.75,198.7,202.85,203.0,201.05,956295,192868848.0,2018-01-19,5655,INE416D01022
BLKASHYAP,EQ,61.95,61.95,60.5,61.0,61.2,61.3,196454,12030739.8,2018-01-19,2684,INE350H01032
BLS,EQ,236.2,237.5,228.95,233.25,232.95,234.5,374807,87399819.9,2018-01-19,9307,INE153T01027
BLUEBLENDS,EQ,34.0,35.5,32.35,34.95,35.25,33.85,21141,724346.8,2018-01-19,175,INE113O01014
BLUECOAST,EQ,131.3,131.3,131.3,131.3,131.3,131.3,41,5383.3,2018-01-19,2,INE472B01011
BLUEDART,EQ,4735.05,4735.05,4605.0,4645.5,4644.0,4707.2,9187,42779749.15,2018-01-19,1360,INE233B01017
BLUESTARCO,EQ,761.15,800.0,746.0,773.85,800.0,766.9,60846,46631489.2,2018-01-19,2638,INE472A01039
BODALCHEM,EQ,166.1,168.0,162.1,163.35,163.0,165.9,262692,43325785.65,2018-01-19,3018,INE338D01028
BOMDYEING,EQ,248.9,259.3,237.1,254.5,256.8,250.1,6367073,1571222045.8,2018-01-19,43040,INE032A01023
BOSCHLTD,EQ,19903.7,20019.2,19810.1,19976.15,19950.0,19903.7,15241,303319892.65,2018-01-19,3273,INE323A01026
BPCL,EQ,471.9,478.5,465.4,477.3,477.05,470.25,3908165,1847003880.3,2018-01-19,80221,INE029A01011
BPL,EQ,98.0,101.2,95.6,96.75,96.4,97.75,749364,73490115.6,2018-01-19,5940,INE110A01019
BRFL,EQ,90.5,91.7,86.65,88.3,88.75,90.0,339939,30005998.7,2018-01-19,3719,INE589G01011
BRIGADE,EQ,295.65,299.35,290.5,291.8,294.0,295.65,48037,14146015.3,2018-01-19,1974,INE791I01019
BRITANNIA,EQ,4665.0,4692.8,4630.0,4684.45,4683.0,4631.5,65593,306422050.65,2018-01-19,5638,INE216A01022
BRNL,EQ,185.1,192.0,184.25,185.3,185.0,185.95,20845,3944984.55,2018-01-19,294,INE727S01012
BROOKS,EQ,106.45,107.5,104.3,105.85,106.0,105.55,53738,5691874.7,2018-01-19,848,INE650L01011
BSE,EQ,921.65,928.65,907.05,909.6,909.1,921.5,245107,223889736.15,2018-01-19,15250,INE118H01025
BSL,EQ,103.5,105.7,102.0,103.55,104.5,100.75,37394,3873316.15,2018-01-19,504,INE594B01012
BSLGOLDETF,EQ,2768.35,2818.0,2756.05,2811.6,2810.0,2790.0,20,55712.55,2018-01-19,11,INF209K01HT2
BSLIMITED,EQ,1.55,1.6,1.5,1.55,1.6,1.55,390196,607118.85,2018-01-19,163,INE043K01029
BSLNIFTY,EQ,107.0,109.75,107.0,109.5,109.5,106.6,184,19776.25,2018-01-19,6,INF209K01IR4
BYKE,EQ,176.55,177.9,171.95,173.9,172.0,176.55,65553,11435262.25,2018-01-19,1668,INE319B01014
CADILAHC,EQ,437.75,451.0,433.15,441.55,441.2,437.6,1331752,591747874.95,2018-01-19,23553,INE010B01027
CAMLINFINE,EQ,129.1,138.45,126.0,135.7,137.4,127.7,1580374,210563163.35,2018-01-19,9244,INE052I01032
CANBK,EQ,349.5,366.15,346.8,362.7,363.6,349.3,3213833,1148329365.95,2018-01-19,42477,INE476A01014
CANFINHOME,EQ,462.5,480.0,461.7,474.55,477.0,462.75,590778,276984068.1,2018-01-19,11955,INE477A01020
CANTABIL,EQ,127.8,127.8,120.7,122.95,122.25,124.45,32644,3989637.15,2018-01-19,489,INE068L01016
CAPACITE,EQ,390.95,394.05,382.0,388.95,389.85,387.05,219998,85611181.0,2018-01-19,7289,INE264T01014
CAPF,EQ,762.8,775.95,747.65,764.45,767.0,755.2,2170979,1658347545.4,2018-01-19,37520,INE688I01017
CAPLIPOINT,EQ,627.5,648.0,618.0,621.05,620.05,627.45,49906,31341826.95,2018-01-19,2738,INE475E01026
CAPTRUST,EQ,492.8,509.0,492.75,501.7,499.0,497.45,4088,2048054.85,2018-01-19,121,INE707C01018
CARBORUNIV,EQ,387.0,395.7,385.3,390.65,392.9,390.7,31171,12163585.95,2018-01-19,1280,INE120A01034
CAREERP,EQ,133.0,137.4,127.6,135.75,135.3,132.35,123638,16430986.3,2018-01-19,2173,INE521J01018
CARERATING,EQ,1376.0,1394.95,1375.0,1390.95,1390.0,1389.25,30552,42197660.2,2018-01-19,2358,INE752H01013
CASTROLIND,EQ,186.8,188.5,186.0,187.75,188.1,186.45,996986,187023937.95,2018-01-19,8579,INE172A01027
CCL,EQ,290.05,299.0,289.65,293.6,293.05,286.7,158747,46546212.65,2018-01-19,5909,INE421D01022
CDSL,EQ,350.0,354.9,347.0,351.8,352.0,350.2,405558,142387041.5,2018-01-19,6739,INE736A01011
CEATLTD,EQ,1875.05,1893.8,1855.2,1866.85,1865.0,1872.35,329218,616907270.3,2018-01-19,9888,INE482A01020
CELEBRITY,EQ,18.2,19.7,18.2,19.7,19.5,17.95,1153018,22515436.75,2018-01-19,1156,INE185H01016
CELESTIAL,EQ,19.2,19.45,18.9,19.1,19.0,19.2,78410,1501709.45,2018-01-19,225,INE221I01017
CENTENKA,EQ,348.0,348.0,337.6,342.25,344.5,344.7,30897,10564993.45,2018-01-19,847,INE485A01015
CENTEXT,EQ,6.5,7.3,6.3,7.3,7.3,6.65,1620147,11584839.4,2018-01-19,1505,INE281A01026
CENTRALBK,EQ,74.3,74.3,73.2,73.8,73.85,73.7,328477,24232598.75,2018-01-19,1550,INE483A01010
CENTUM,EQ,692.0,695.0,664.5,670.25,670.0,680.3,17749,11946967.0,2018-01-19,2664,INE320B01020
CENTURYPLY,EQ,344.1,350.0,332.55,346.6,348.85,341.25,161975,55388668.75,2018-01-19,4657,INE348B01021
