SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AMARAJABAT,EQ,778.7,789.0,776.85,784.45,784.45,776.6,257341,201697183.0,2018-07-09,7647,INE885A01032
AMBER,EQ,1030.0,1030.8,1013.0,1022.95,1023.0,1028.15,10152,10371992.9,2018-07-09,1772,INE371P01015
AMBIKCO,EQ,1289.65,1300.0,1280.0,1290.75,1280.0,1289.65,2051,2661874.95,2018-07-09,158,INE540G01014
AMBUJACEM,EQ,209.05,210.0,205.4,206.15,206.0,207.55,2007632,415790717.05,2018-07-09,18505,INE079A01024
AMDIND,EQ,21.1,22.0,21.0,21.65,21.5,21.0,5141,110539.2,2018-07-09,32,INE005I01014
AMJLAND,EQ,26.95,28.3,25.3,26.75,26.15,26.95,69195,1876179.25,2018-07-09,379,INE606A01024
AMRUTANJAN,EQ,278.0,282.0,273.0,280.35,280.0,270.9,21198,5923759.65,2018-07-09,595,INE098F01031
ANANTRAJ,EQ,38.9,39.75,38.55,39.5,39.45,38.1,413153,16188063.05,2018-07-09,1807,INE242C01024
ANDHRABANK,EQ,32.5,32.75,32.25,32.5,32.45,32.35,2236164,72702303.15,2018-07-09,4343,INE434A01013
ANDHRACEMT,EQ,9.2,9.2,8.8,8.9,8.95,8.9,49543,441640.5,2018-07-09,148,INE666E01012
ANDHRSUGAR,EQ,355.0,355.0,350.0,351.6,353.9,346.8,8666,3050849.4,2018-07-09,294,INE715B01013
ANSALAPI,EQ,17.0,17.4,16.15,17.25,16.9,16.3,46763,781620.05,2018-07-09,216,INE436A01026
ANSALHSG,EQ,14.7,14.85,14.6,14.7,14.85,14.6,7389,108728.65,2018-07-09,55,INE880B01015
APARINDS,EQ,656.6,704.0,641.55,693.5,694.95,648.95,105724,73175975.25,2018-07-09,4068,INE372A01015
APCL,EQ,157.7,161.85,152.35,156.5,157.0,152.3,3111,489247.9,2018-07-09,64,INE071F01012
APCOTEXIND,EQ,515.7,522.0,501.55,517.55,510.3,515.7,4947,2537725.15,2018-07-09,381,INE116A01024
APEX,EQ,387.0,388.75,378.0,382.05,382.0,382.5,39033,14921043.3,2018-07-09,1692,INE346W01013
APLAPOLLO,EQ,1720.0,1724.0,1683.0,1691.2,1695.0,1688.45,8856,14986171.6,2018-07-09,1257,INE702C01019
APLLTD,EQ,519.95,528.0,513.0,514.15,514.95,519.4,28237,14650261.75,2018-07-09,1092,INE901L01018
APOLLO,EQ,147.0,150.0,147.0,148.3,148.0,146.55,15622,2326326.75,2018-07-09,427,INE713T01010
APOLLOHOSP,EQ,1025.0,1029.95,989.55,1000.05,1004.0,1016.75,823792,824998256.1,2018-07-09,23320,INE437A01024
APOLLOTYRE,EQ,263.0,266.75,261.2,262.1,262.25,261.5,3349316,883215970.8,2018-07-09,24363,INE438A01022
APOLSINHOT,EQ,1354.95,1385.95,1331.0,1342.65,1346.35,1332.25,281,381125.95,2018-07-09,100,INE451F01016
APTECHT,EQ,244.8,249.8,243.35,246.05,247.15,243.1,177673,43804811.25,2018-07-09,2820,INE266F01018
ARCHIDPLY,EQ,60.7,61.75,58.5,61.3,61.55,59.55,6934,422218.45,2018-07-09,151,INE877I01016
ARCOTECH,EQ,13.4,14.0,13.4,13.7,13.75,13.45,277835,3813810.45,2018-07-09,862,INE574I01035
ARIES,EQ,112.05,121.9,112.05,119.65,117.1,113.45,29361,3459230.45,2018-07-09,673,INE298I01015
ARIHANT,EQ,34.2,36.0,34.2,35.0,35.0,36.0,71,2524.2,2018-07-09,3,INE413D01011
ARIHANTSUP,EQ,71.0,71.25,66.1,67.95,67.0,67.9,81721,5605935.8,2018-07-09,894,INE643K01018
AROGRANITE,EQ,56.8,58.0,56.0,57.85,58.0,55.65,14014,805568.2,2018-07-09,144,INE210C01013
ARROWGREEN,EQ,88.8,88.8,88.8,88.8,88.8,84.6,2641,234520.8,2018-07-09,37,INE570D01018
ARROWTEX,EQ,32.0,32.5,29.25,29.9,29.85,29.8,11313,349256.3,2018-07-09,97,INE933J01015
ARSHIYA,EQ,62.75,64.5,62.0,63.75,63.0,63.2,53824,3411164.5,2018-07-09,393,INE968D01022
ARVIND,EQ,397.35,401.85,395.65,398.55,398.4,395.85,730517,291392784.6,2018-07-09,10893,INE034A01011
ARVSMART,EQ,163.9,166.95,161.3,164.45,166.5,161.1,29264,4816162.55,2018-07-09,285,INE034S01021
ASAHIINDIA,EQ,331.1,341.95,331.1,339.65,340.5,331.1,10569,3569950.35,2018-07-09,220,INE439A01020
ASAHISONG,EQ,253.25,257.65,250.0,253.9,251.85,252.3,3423,869293.45,2018-07-09,106,INE228I01012
ASAL,EQ,55.65,56.0,54.1,55.05,54.8,55.1,9251,510883.9,2018-07-09,175,INE900C01027
ASHAPURMIN,EQ,44.6,45.7,44.3,44.95,45.7,44.55,50958,2287130.65,2018-07-09,300,INE348A01023
ASHIANA,EQ,133.6,135.75,130.5,131.75,131.1,135.9,82853,11031547.8,2018-07-09,1301,INE365D01021
ASHIMASYN,EQ,22.1,24.35,21.85,22.95,23.0,22.75,302667,7032608.45,2018-07-09,2125,INE440A01010
ASHOKA,EQ,230.9,239.9,225.0,238.9,239.0,230.3,326915,77019868.55,2018-07-09,4649,INE442H01029
ASHOKLEY,EQ,134.0,135.6,130.0,130.9,130.95,132.3,26299208,3498166497.75,2018-07-09,120955,INE208A01029
ASIANHOTNR,EQ,249.95,249.95,233.25,236.2,235.05,249.95,433,103044.15,2018-07-09,49,INE363A01022
ASIANPAINT,EQ,1330.0,1367.9,1325.25,1363.1,1362.8,1323.15,1391869,1885146452.45,2018-07-09,69251,INE021A01026
ASIANTILES,EQ,299.0,313.4,299.0,309.75,308.3,295.0,113755,34882359.85,2018-07-09,2715,INE022I01019
ASPINWALL,EQ,263.0,263.0,254.3,260.25,254.3,257.0,1222,318605.7,2018-07-09,50,INE991I01015
ASSAMCO,EQ,3.6,3.95,3.6,3.95,3.95,3.3,1394420,5401276.25,2018-07-09,809,INE442A01024
ASTEC,EQ,630.0,635.3,622.2,631.45,632.9,629.4,18119,11395086.7,2018-07-09,944,INE563J01010
ASTERDM,EQ,166.0,170.95,166.0,169.45,169.05,167.05,36638,6200969.85,2018-07-09,1095,INE914M01019
ASTRAL,EQ,1015.0,1015.0,994.15,1001.95,1000.0,991.25,25956,25987731.15,2018-07-09,2988,INE006I01046
ASTRAMICRO,EQ,102.4,104.3,101.2,103.75,104.2,100.55,203183,20944585.65,2018-07-09,1661,INE386C01029
ASTRAZEN,EQ,1390.0,1410.0,1382.2,1403.55,1409.8,1381.25,19436,27148072.4,2018-07-09,1391,INE203A01020
ASTRON,EQ,110.0,113.0,109.6,111.55,111.5,109.6,113655,12653535.3,2018-07-09,923,INE646X01014
ATFL,EQ,663.3,684.85,656.95,666.5,663.2,659.25,9973,6680122.55,2018-07-09,767,INE209A01019
ATLANTA,EQ,39.0,41.0,39.0,40.15,40.15,39.2,108207,4334039.35,2018-07-09,961,INE285H01022
ATUL,EQ,2733.1,2736.0,2709.9,2719.4,2715.0,2711.4,2925,7951551.75,2018-07-09,200,INE100A01010
ATULAUTO,EQ,389.6,414.9,386.05,407.9,410.0,389.6,30856,12383138.3,2018-07-09,705,INE951D01028
AUBANK,EQ,664.8,664.8,629.0,637.65,634.7,679.35,1083555,698264661.1,2018-07-09,32991,INE949L01017
AURIONPRO,EQ,196.3,199.95,195.45,197.65,199.95,196.5,4866,960039.0,2018-07-09,146,INE132H01018
AUROPHARMA,EQ,619.95,626.0,619.55,623.4,624.5,617.6,984450,613630011.25,2018-07-09,20834,INE406A01037
AUSOMENT,EQ,73.65,73.65,70.3,72.45,71.65,70.75,18148,1309281.75,2018-07-09,166,INE218C01016
AUTOAXLES,EQ,1197.0,1235.0,1197.0,1221.45,1218.2,1197.75,6969,8498346.0,2018-07-09,669,INE449A01011
AUTOIND,EQ,62.35,64.0,61.25,62.05,62.35,62.75,12753,794286.1,2018-07-09,213,INE718H01014
AUTOLITIND,EQ,57.2,57.8,56.0,56.4,56.6,56.65,5814,328884.15,2018-07-09,97,INE448A01013
AVADHSUGAR,EQ,325.55,330.0,322.45,323.95,324.65,323.35,7892,2566073.6,2018-07-09,259,INE349W01017
AVANTIFEED,EQ,475.0,482.0,461.1,465.3,464.05,475.4,815468,384895024.55,2018-07-09,30625,INE871C01038
AVTNPL,EQ,32.5,33.25,31.2,32.1,32.0,32.25,181895,5817410.75,2018-07-09,820,INE488D01021
AXISBANK,EQ,515.1,529.3,515.1,525.25,523.85,513.7,6295104,3308102238.35,2018-07-09,103745,INE238A01034
AXISCADES,EQ,122.9,126.0,121.1,121.9,121.5,122.35,145485,17931168.4,2018-07-09,2939,INE555B01013
AXISGOLD,EQ,2705.0,2712.0,2691.0,2704.0,2704.0,2705.05,380,1027509.45,2018-07-09,39,INF846K01347
AXISNIFTY,EQ,1100.35,1100.35,1083.18,1083.52,1083.18,1095.26,324,351457.02,2018-07-09,7,INF846K01ZL0
AYMSYNTEX,EQ,50.45,50.45,46.2,46.55,46.25,47.4,17989,840629.25,2018-07-09,126,INE193B01039
BAFNAPHARM,EQ,22.2,22.4,21.5,21.7,21.5,22.2,9917,218082.55,2018-07-09,94,INE878I01014
BAGFILMS,EQ,4.1,4.45,4.1,4.4,4.35,4.3,232465,991939.4,2018-07-09,249,INE116D01028
BAJAJ-AUTO,EQ,3066.6,3083.0,2996.6,3018.15,3027.0,3020.1,643119,1952287152.15,2018-07-09,36825,INE917I01010
BAJAJCORP,EQ,430.0,430.0,418.45,425.3,424.05,420.0,39912,16922939.2,2018-07-09,2883,INE933K01021
BAJAJELEC,EQ,525.0,527.7,520.2,523.3,523.5,519.8,142432,74605632.0,2018-07-09,5099,INE193E01025
BAJAJFINSV,EQ,6090.0,6165.0,6052.65,6124.7,6135.0,6058.55,100337,613856820.35,2018-07-09,12222,INE918I01018
BAJAJHIND,EQ,6.5,6.6,6.45,6.5,6.5,6.5,1100313,7163920.2,2018-07-09,961,INE306A01021
BAJAJHLDNG,EQ,2951.05,3040.0,2951.05,3011.95,3035.0,2946.15,12925,38676424.05,2018-07-09,1697,INE118A01012
BAJFINANCE,EQ,2359.0,2363.2,2337.0,2348.05,2344.45,2345.7,551695,1296866603.1,2018-07-09,26391,INE296A01024
BALAJITELE,EQ,116.0,116.2,113.1,114.6,116.0,114.9,50012,5739018.1,2018-07-09,595,INE794B01026
BALAMINES,EQ,535.25,544.65,532.0,539.4,539.9,531.2,18825,10128463.4,2018-07-09,669,INE050E01027
BALKRISHNA,EQ,72.45,72.45,68.3,71.0,71.0,70.95,3419,242372.25,2018-07-09,100,INE875R01011
BALKRISIND,EQ,1211.45,1221.95,1170.0,1213.8,1215.0,1201.7,759319,909061242.85,2018-07-09,26518,INE787D01026
BALLARPUR,EQ,10.0,10.2,9.9,10.0,9.95,10.0,766378,7690418.15,2018-07-09,1806,INE294A01037
BALMLAWRIE,EQ,211.0,214.0,209.7,210.25,210.0,209.95,54608,11559969.2,2018-07-09,1399,INE164A01016
BALPHARMA,EQ,77.6,80.2,77.25,77.9,77.75,76.1,13923,1090240.45,2018-07-09,261,INE083D01012
BALRAMCHIN,EQ,63.35,63.95,62.5,63.0,62.8,63.1,3220295,203780523.05,2018-07-09,9182,INE119A01028
BANARBEADS,EQ,63.0,70.05,52.3,69.1,70.0,58.4,346772,23276352.1,2018-07-09,3560,INE655B01011
BANARISUG,EQ,1490.0,1500.0,1475.0,1480.4,1500.0,1477.85,666,987862.3,2018-07-09,56,INE459A01010
BANCOINDIA,EQ,204.1,209.0,204.1,208.15,208.0,203.95,16732,3467941.95,2018-07-09,423,INE213C01025
BANDHANBNK,EQ,548.8,560.7,544.5,557.95,558.0,544.3,687065,378597703.3,2018-07-09,10183,INE545U01014
BANG,EQ,55.95,57.2,54.0,54.7,54.9,55.45,29287,1621271.6,2018-07-09,240,INE863I01016
BANKBARODA,EQ,117.0,117.7,115.2,117.0,117.0,115.55,9043165,1055355255.9,2018-07-09,36084,INE028A01039
BANKBEES,EQ,2702.0,2722.0,2702.0,2718.29,2715.0,2697.55,35674,97068317.45,2018-07-09,385,INF732E01078
BANKINDIA,EQ,87.9,89.6,86.95,89.2,89.15,86.65,5942998,525640910.2,2018-07-09,20446,INE084A01016
BANSWRAS,EQ,94.9,97.9,84.0,91.5,91.5,85.5,4041,360993.6,2018-07-09,108,INE629D01012
BASF,EQ,1941.0,1941.0,1885.0,1894.25,1890.0,1910.85,5177,9829981.5,2018-07-09,581,INE373A01013
BASML,EQ,224.55,234.95,224.55,233.75,234.95,228.4,871,201874.75,2018-07-09,40,INE186H01014
BATAINDIA,EQ,832.8,843.0,831.0,838.95,838.7,830.1,985879,826033248.75,2018-07-09,24470,INE176A01028
BAYERCROP,EQ,4590.0,4590.0,4532.2,4569.55,4570.0,4573.0,4097,18690387.05,2018-07-09,1575,INE462A01022
BBL,EQ,1191.0,1201.0,1186.8,1196.55,1193.0,1189.6,4957,5940252.9,2018-07-09,190,INE464A01028
BBTC,EQ,1464.0,1532.0,1446.3,1516.15,1522.0,1450.1,315272,468506687.2,2018-07-09,8763,INE050A01025
BDL,EQ,374.8,377.95,372.0,372.7,372.45,374.8,14343,5353425.7,2018-07-09,872,INE171Z01018
BEARDSELL,EQ,38.0,38.4,37.5,38.4,38.4,37.75,139,5286.7,2018-07-09,11,INE520H01022
BEL,EQ,111.7,112.6,107.05,107.75,108.5,110.8,7640519,838205347.1,2018-07-09,51430,INE263A01024
BEML,EQ,842.0,847.0,830.15,833.6,835.0,837.05,620404,520934671.35,2018-07-09,16019,INE258A01016
BEPL,EQ,143.6,146.55,143.0,145.7,145.5,140.9,322843,46866687.65,2018-07-09,2530,INE922A01025
BERGEPAINT,EQ,300.05,307.8,299.05,301.1,301.6,296.55,2047957,620544522.7,2018-07-09,32552,INE463A01038
BFINVEST,EQ,235.35,258.8,235.3,253.0,252.1,233.0,504947,126552237.5,2018-07-09,9584,INE878K01010
BFUTILITIE,EQ,309.95,330.0,309.05,324.25,325.0,308.0,925479,297041185.85,2018-07-09,15805,INE243D01012
BGRENERGY,EQ,91.35,95.7,91.1,94.0,93.7,90.4,236113,22147171.55,2018-07-09,2142,INE661I01014
BHAGERIA,EQ,301.0,301.0,291.0,299.2,299.0,291.65,14809,4402132.6,2018-07-09,337,INE354C01027
BHAGYANGR,EQ,47.0,47.45,43.95,44.95,45.8,45.6,97342,4477490.45,2018-07-09,893,INE458B01036
BHANDARI,EQ,2.4,2.55,2.4,2.45,2.4,2.4,184343,456089.45,2018-07-09,115,INE474E01029
BHARATFIN,EQ,1183.0,1186.6,1171.2,1179.9,1179.3,1181.0,420031,494809962.3,2018-07-09,11089,INE180K01011
BHARATFORG,EQ,637.9,655.9,635.25,651.5,649.0,632.35,1844330,1195600029.15,2018-07-09,42350,INE465A01025
BHARATGEAR,EQ,152.2,159.75,152.2,158.35,159.5,154.7,24384,3843791.05,2018-07-09,639,INE561C01019
BHARATRAS,EQ,6272.1,6885.95,6272.1,6784.55,6790.0,6215.95,6770,45644191.35,2018-07-09,2219,INE838B01013
BHARATWIRE,EQ,96.15,98.8,96.1,97.6,96.5,96.1,14931,1453453.7,2018-07-09,104,INE316L01019
BHARTIARTL,EQ,366.0,366.4,361.6,362.1,362.1,362.25,4730035,1715462451.6,2018-07-09,56575,INE397D01024
BHEL,EQ,70.95,71.3,69.65,70.1,70.35,70.35,4641051,327148842.8,2018-07-09,17000,INE257A01026
BHUSANSTL,EQ,29.5,29.75,28.35,29.2,29.15,29.0,1044578,30300094.45,2018-07-09,4101,INE824B01021
BIGBLOC,EQ,88.0,92.9,87.15,92.3,92.0,86.1,75496,6838067.95,2018-07-09,486,INE412U01017
BIL,EQ,376.2,386.45,376.2,380.45,386.0,386.5,30,11382.2,2018-07-09,8,INE828A01016
BINANIIND,EQ,86.65,90.0,86.65,88.35,88.5,87.35,28452,2521359.3,2018-07-09,639,INE071A01013
BINDALAGRO,EQ,20.1,20.9,20.1,20.4,20.35,19.95,26957,553190.5,2018-07-09,192,INE143A01010
BIOCON,EQ,634.0,639.0,630.0,637.8,638.0,631.1,1349917,857200489.3,2018-07-09,38446,INE376G01013
BIRLACORPN,EQ,707.8,725.0,698.2,717.65,715.0,701.45,71166,50434173.15,2018-07-09,4249,INE340A01012
BKMINDST,EQ,20.15,21.45,19.65,20.25,20.15,21.15,7030,143114.95,2018-07-09,67,INE831Q01016
BLISSGVS,EQ,171.9,176.0,171.0,171.45,171.25,171.25,96896,16655453.05,2018-07-09,1264,INE416D01022
BLKASHYAP,EQ,36.75,37.4,36.2,37.15,37.1,36.45,121879,4496531.35,2018-07-09,1117,INE350H01032
BLS,EQ,171.0,177.4,171.0,176.2,176.5,171.0,93048,16346702.05,2018-07-09,1491,INE153T01027
BLUEBLENDS,EQ,8.4,8.9,8.1,8.55,8.3,8.5,25489,217393.9,2018-07-09,85,INE113O01014
BLUECOAST,EQ,78.65,78.65,78.65,78.65,78.65,82.6,2,157.3,2018-07-09,1,INE472B01011
BLUEDART,EQ,3621.45,3650.5,3618.0,3649.95,3650.0,3621.45,2186,7968127.75,2018-07-09,657,INE233B01017
BLUESTARCO,EQ,657.8,674.8,648.0,671.2,667.9,650.5,20070,13303653.5,2018-07-09,2630,INE472A01039
BODALCHEM,EQ,125.0,128.7,125.0,126.55,126.5,124.95,189525,24045801.5,2018-07-09,3126,INE338D01028
BOROSIL,EQ,997.0,1023.85,980.0,1009.4,1010.0,970.7,50719,51055771.0,2018-07-09,3312,INE666D01022
BOSCHLTD,EQ,17870.0,18139.95,17751.6,18038.6,18100.75,17769.9,8103,145213897.6,2018-07-09,4000,INE323A01026
BPCL,EQ,376.0,378.6,371.1,376.3,376.35,374.55,2290472,860656871.0,2018-07-09,39935,INE029A01011
BPL,EQ,51.1,53.35,50.5,52.75,52.9,50.95,314818,16389611.35,2018-07-09,1788,INE110A01019
BRIGADE,EQ,206.5,211.8,204.0,206.25,204.3,204.25,166666,34395176.5,2018-07-09,1576,INE791I01019
BRITANNIA,EQ,6311.0,6407.15,6300.0,6382.85,6400.0,6309.9,61585,390821999.25,2018-07-09,9470,INE216A01022
BRNL,EQ,167.7,172.3,167.2,171.35,170.0,169.7,6249,1056934.0,2018-07-09,206,INE727S01012
BROOKS,EQ,84.2,84.2,81.6,82.75,82.65,81.95,35262,2916615.2,2018-07-09,362,INE650L01011
BSE,EQ,876.0,878.45,871.2,873.45,873.9,872.0,66108,57775659.95,2018-07-09,6304,INE118H01025
BSELINFRA,EQ,3.25,3.25,3.05,3.05,3.05,3.05,64238,200602.65,2018-07-09,83,INE395A01016
BSL,EQ,49.8,49.95,48.0,48.0,48.0,48.45,4810,232689.25,2018-07-09,125,INE594B01012
BSLGOLDETF,EQ,2888.0,2962.0,2852.0,2870.0,2860.0,2845.0,14,40542.05,2018-07-09,12,INF209K01HT2
BSLNIFTY,EQ,111.97,113.0,108.45,108.45,108.45,110.99,243,26530.24,2018-07-09,14,INF209K01IR4
BYKE,EQ,150.0,151.0,147.6,148.2,147.7,147.85,30970,4611975.45,2018-07-09,442,INE319B01014
CADILAHC,EQ,389.55,391.6,384.5,388.05,387.85,381.65,1028301,398642504.25,2018-07-09,18205,INE010B01027
CAMLINFINE,EQ,84.95,89.0,84.0,86.95,86.7,84.1,308407,26803350.65,2018-07-09,2747,INE052I01032
CANBK,EQ,251.55,252.9,245.1,249.6,249.2,247.65,6214174,1550826482.3,2018-07-09,71508,INE476A01014
CANDC,EQ,38.3,38.6,36.65,36.85,36.85,38.45,28671,1071904.3,2018-07-09,334,INE874H01015
CANFINHOME,EQ,342.35,348.3,340.55,344.75,345.9,339.9,496501,171181224.15,2018-07-09,8365,INE477A01020
CAPACITE,EQ,274.0,279.9,272.6,274.7,275.05,273.45,87179,24036037.45,2018-07-09,1829,INE264T01014
CAPF,EQ,517.8,519.7,510.55,513.9,516.0,512.4,193491,99720976.6,2018-07-09,4955,INE688I01017
