SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
20MICRONS,EQ,40.6,40.6,39.1,39.4,39.8,40.1,48388,1927736.75,2018-06-12,754,INE144J01027
21STCENMGM,EQ,37.4,37.4,37.4,37.4,37.4,36.7,15,561.0,2018-06-12,3,INE253B01015
3IINFOTECH,EQ,4.7,4.85,4.55,4.6,4.65,4.7,1694932,7930024.6,2018-06-12,1182,INE748C01020
3MINDIA,EQ,19101.0,19129.05,18800.0,18963.85,18959.95,19018.0,1006,19076417.1,2018-06-12,645,INE470A01017
3PLAND,EQ,14.1,14.1,13.7,14.0,14.0,14.1,196,2706.2,2018-06-12,7,INE105C01023
5PAISA,EQ,378.5,396.15,378.5,396.15,396.15,377.3,7617,2987401.25,2018-06-12,376,INE618L01018
63MOONS,EQ,89.4,93.5,85.15,86.95,86.35,87.5,2043572,183469551.5,2018-06-12,22200,INE111B01023
8KMILES,EQ,521.5,548.0,521.45,533.75,535.3,528.8,245965,131992622.25,2018-06-12,10148,INE650K01021
A2ZINFRA,EQ,22.9,24.35,22.8,23.95,24.35,22.75,511962,12039860.7,2018-06-12,2150,INE619I01012
AARTIDRUGS,EQ,522.65,534.75,519.6,531.0,531.0,521.05,5673,2991363.85,2018-06-12,469,INE767A01016
AARTIIND,EQ,1215.0,1244.0,1212.95,1234.05,1237.0,1218.75,13436,16542216.7,2018-06-12,1232,INE769A01020
AARVEEDEN,EQ,35.95,35.95,34.3,34.55,34.7,34.9,6191,214771.55,2018-06-12,20,INE273D01019
ABAN,EQ,123.0,125.4,123.0,123.95,123.8,123.25,570590,70842667.35,2018-06-12,7659,INE421A01028
ABB,EQ,1260.6,1293.95,1245.0,1284.3,1286.0,1249.35,107552,136801506.4,2018-06-12,7467,INE117A01022
ABBOTINDIA,EQ,6415.0,6415.0,6320.0,6360.1,6340.0,6351.0,3005,19146697.3,2018-06-12,571,INE358A01014
ABCAPITAL,EQ,140.0,140.65,139.0,139.25,139.2,139.35,1132654,158193151.7,2018-06-12,14038,INE674K01013
ABFRL,EQ,139.7,140.15,136.7,137.9,137.95,138.85,118808,16449977.95,2018-06-12,2102,INE647O01011
ACC,EQ,1321.0,1329.35,1306.55,1315.7,1317.1,1320.2,233538,307268192.85,2018-06-12,10136,INE012A01025
ACCELYA,EQ,1253.8,1284.7,1233.05,1242.7,1240.0,1233.65,35404,44446575.3,2018-06-12,473,INE793A01012
ACE,EQ,148.0,151.0,145.0,147.75,147.95,147.2,319002,47427607.3,2018-06-12,3820,INE731H01025
ADANIENT,EQ,127.3,128.9,126.15,127.65,127.7,128.25,2262313,288673628.3,2018-06-12,15026,INE423A01024
ADANIPORTS,EQ,384.0,390.75,382.35,388.9,389.9,382.3,1920763,742231562.25,2018-06-12,52067,INE742F01042
ADANIPOWER,EQ,19.5,19.6,18.85,19.3,19.25,19.55,11435014,220322941.05,2018-06-12,18069,INE814H01011
ADANITRANS,EQ,143.0,146.5,142.1,144.55,144.4,142.95,588366,85138718.4,2018-06-12,4527,INE931S01010
ADFFOODS,EQ,251.9,259.9,249.25,258.95,259.3,249.25,109461,27940477.4,2018-06-12,3113,INE982B01019
ADHUNIK,EQ,3.4,3.4,3.2,3.25,3.35,3.3,46643,154137.4,2018-06-12,66,INE400H01019
ADHUNIKIND,EQ,67.65,70.0,65.0,69.15,69.65,65.85,66340,4448607.45,2018-06-12,330,INE452L01012
ADLABS,EQ,37.85,38.0,36.8,36.95,36.9,37.9,58064,2166894.0,2018-06-12,658,INE172N01012
ADORWELD,EQ,347.0,354.0,344.5,351.65,352.0,343.6,4639,1622548.25,2018-06-12,176,INE045A01017
ADROITINFO,EQ,26.0,26.6,25.55,26.6,26.6,26.4,1191,31566.4,2018-06-12,15,INE737B01033
ADSL,EQ,17.75,18.35,17.5,17.65,17.75,18.05,11659,208663.45,2018-06-12,68,INE102I01027
ADVANIHOTR,EQ,56.05,56.9,56.0,56.05,56.0,55.85,5428,305321.65,2018-06-12,55,INE199C01026
ADVENZYMES,EQ,219.35,222.8,217.75,220.1,220.9,218.6,114657,25207746.3,2018-06-12,2679,INE837H01020
AEGISCHEM,EQ,248.65,251.05,243.7,250.6,251.0,245.7,441326,109136957.3,2018-06-12,2921,INE208C01025
AFL,EQ,53.1,55.95,53.0,55.15,54.5,54.75,5997,325713.45,2018-06-12,81,INE020G01017
AGARIND,EQ,277.0,277.0,257.5,271.75,271.0,269.95,1328,355375.15,2018-06-12,45,INE204E01012
AGCNET,EQ,118.5,123.3,118.4,119.85,119.0,119.05,3379,410321.35,2018-06-12,84,INE676A01019
AGLSL,EQ,88.0,89.9,87.55,88.95,89.0,90.0,817,72587.4,2018-06-12,45,INE517U01013
AGRITECH,EQ,125.8,127.9,119.45,121.55,120.3,126.4,50298,6212688.4,2018-06-12,1031,INE449G01018
AHLEAST,EQ,286.65,292.1,283.0,288.1,289.9,286.05,4126,1176172.65,2018-06-12,213,INE926K01017
AHLUCONT,EQ,350.0,362.2,348.25,360.85,361.95,353.55,3105,1113510.8,2018-06-12,147,INE758C01029
AIAENG,EQ,1553.95,1560.0,1527.0,1550.05,1550.0,1548.2,17990,27809310.0,2018-06-12,2829,INE212H01026
AIFL,EQ,463.05,468.5,463.0,466.35,467.9,465.1,125597,58573183.0,2018-06-12,511,INE428O01016
AJANTPHARM,EQ,999.0,1033.5,996.0,1017.5,1021.85,994.9,823557,841938295.8,2018-06-12,25725,INE031B01049
AJMERA,EQ,229.0,236.0,228.95,233.85,235.8,228.55,190287,44344569.15,2018-06-12,5008,INE298G01027
AKSHARCHEM,EQ,604.0,611.95,589.0,595.05,592.5,603.5,4347,2589403.4,2018-06-12,267,INE542B01011
AKSHOPTFBR,EQ,31.8,32.7,31.55,31.9,31.9,31.6,530768,17022700.95,2018-06-12,1608,INE523B01011
AKZOINDIA,EQ,1849.35,1889.75,1830.0,1880.8,1880.0,1852.0,3836,7129723.1,2018-06-12,893,INE133A01011
ALANKIT,EQ,29.7,29.95,28.75,28.95,28.75,29.75,677879,19905609.5,2018-06-12,903,INE914E01040
ALBERTDAVD,EQ,417.0,435.95,413.0,423.1,424.5,402.2,27089,11447899.15,2018-06-12,736,INE155C01010
ALBK,EQ,45.6,46.0,45.0,45.75,45.6,45.75,2760352,125772280.25,2018-06-12,8343,INE428A01015
ALEMBICLTD,EQ,45.85,46.35,44.3,44.7,44.85,45.65,1505928,68090342.15,2018-06-12,10129,INE426A01027
ALICON,EQ,636.0,639.0,625.0,628.4,627.35,631.3,833,526851.4,2018-06-12,68,INE062D01024
ALKALI,EQ,71.2,73.4,71.2,71.9,71.9,71.9,2719,196082.9,2018-06-12,99,INE773I01017
ALKEM,EQ,1980.0,2032.95,1961.0,1982.95,1968.95,1973.95,15392,30846054.4,2018-06-12,4084,INE540L01014
ALKYLAMINE,EQ,685.0,685.0,664.6,668.25,668.9,671.4,1836,1234206.1,2018-06-12,102,INE150B01021
ALLCARGO,EQ,114.2,114.25,113.0,113.45,113.4,113.5,129178,14701618.8,2018-06-12,1327,INE418H01029
ALLSEC,EQ,285.0,290.0,281.15,289.2,288.0,292.55,4976,1427346.7,2018-06-12,216,INE835G01018
ALPA,EQ,31.2,32.15,31.15,31.9,31.9,31.5,16625,525347.55,2018-06-12,95,INE385I01010
ALPHAGEO,EQ,659.0,664.8,657.0,662.8,663.9,656.5,8469,5603547.75,2018-06-12,518,INE137C01018
AMARAJABAT,EQ,779.85,781.0,772.0,777.75,777.55,774.0,207972,161371276.6,2018-06-12,7950,INE885A01032
AMBER,EQ,1049.5,1074.8,1041.0,1043.85,1042.9,1049.5,8539,8940220.65,2018-06-12,2051,INE371P01015
AMBIKCO,EQ,1340.0,1340.0,1310.05,1314.7,1315.0,1308.45,2961,3899681.6,2018-06-12,156,INE540G01014
AMBUJACEM,EQ,205.9,207.5,204.95,206.9,207.1,206.05,2857333,589565611.65,2018-06-12,21408,INE079A01024
AMDIND,EQ,22.25,24.0,22.25,22.8,22.55,23.15,5719,130984.1,2018-06-12,67,INE005I01014
AMJLAND,EQ,24.7,27.25,24.05,24.9,25.0,25.05,18427,463563.3,2018-06-12,145,INE606A01024
AMRUTANJAN,EQ,269.4,270.9,264.0,269.3,270.0,265.5,2377,638975.15,2018-06-12,136,INE098F01031
ANANTRAJ,EQ,44.5,45.45,44.05,44.85,44.8,44.75,785907,35314392.15,2018-06-12,5205,INE242C01024
ANDHRABANK,EQ,36.8,37.45,36.45,36.95,36.85,36.9,4433011,163571690.2,2018-06-12,8336,INE434A01013
ANDHRACEMT,EQ,9.5,9.7,9.5,9.6,9.6,9.55,39890,383005.75,2018-06-12,122,INE666E01012
ANDHRSUGAR,EQ,354.25,363.0,345.5,361.0,361.9,352.6,49661,17655146.5,2018-06-12,1741,INE715B01013
ANSALAPI,EQ,18.0,18.1,17.2,17.7,17.9,17.8,71622,1256108.85,2018-06-12,208,INE436A01026
ANSALHSG,EQ,16.1,16.25,15.55,16.05,16.0,16.15,17658,281676.75,2018-06-12,159,INE880B01015
APARINDS,EQ,711.65,718.0,691.1,712.85,710.0,712.3,6625,4659171.75,2018-06-12,707,INE372A01015
APCL,EQ,183.7,183.7,175.05,175.85,175.8,178.4,2232,397990.25,2018-06-12,75,INE071F01012
APCOTEXIND,EQ,536.9,542.0,533.7,537.3,536.05,534.65,3337,1790836.25,2018-06-12,156,INE116A01024
APEX,EQ,516.0,526.0,489.8,489.8,489.8,515.55,132045,65792210.2,2018-06-12,4327,INE346W01013
APLAPOLLO,EQ,1770.0,1805.0,1762.85,1795.5,1805.0,1775.3,13867,24746958.1,2018-06-12,515,INE702C01019
APLLTD,EQ,532.0,540.0,510.1,514.35,512.0,519.65,584230,306809346.55,2018-06-12,15662,INE901L01018
APOLLO,EQ,183.0,190.95,181.4,186.85,186.65,182.6,53658,10064782.3,2018-06-12,1242,INE713T01010
APOLLOHOSP,EQ,999.5,1015.0,978.6,982.4,988.0,999.4,330705,326939551.0,2018-06-12,18523,INE437A01024
APOLLOTYRE,EQ,274.2,276.35,273.0,275.3,274.85,275.2,1278763,351581860.35,2018-06-12,17533,INE438A01022
APOLSINHOT,EQ,1450.0,1493.9,1422.1,1457.45,1470.0,1454.05,2983,4315858.75,2018-06-12,106,INE451F01016
APTECHT,EQ,271.0,273.4,263.0,265.95,266.0,271.6,270723,72469780.75,2018-06-12,5027,INE266F01018
ARCHIDPLY,EQ,68.9,69.8,67.15,68.55,69.1,68.85,14750,1013530.2,2018-06-12,331,INE877I01016
ARCOTECH,EQ,21.0,21.45,20.9,21.0,21.1,20.85,325766,6882737.05,2018-06-12,858,INE574I01035
ARIES,EQ,149.4,150.15,142.4,144.9,144.25,147.9,32346,4757849.5,2018-06-12,525,INE298I01015
ARIHANT,EQ,36.1,36.1,35.0,35.75,35.0,35.0,173,6185.05,2018-06-12,4,INE413D01011
ARIHANTSUP,EQ,119.5,121.0,116.75,118.4,117.0,119.35,46496,5567784.5,2018-06-12,756,INE643K01018
AROGRANITE,EQ,60.1,61.5,60.0,60.5,60.0,60.2,10685,647061.4,2018-06-12,170,INE210C01013
ARROWGREEN,EQ,147.5,163.0,147.5,149.5,147.5,155.25,448661,69425879.8,2018-06-12,3557,INE570D01018
ARROWTEX,EQ,33.0,33.0,30.7,31.7,31.9,30.8,8350,261360.5,2018-06-12,63,INE933J01015
ARSHIYA,EQ,56.3,56.4,52.5,53.0,53.65,55.5,66192,3568375.3,2018-06-12,601,INE968D01022
ARVIND,EQ,411.9,413.2,402.6,405.25,406.5,410.5,1295733,526389238.85,2018-06-12,23941,INE034A01011
ARVSMART,EQ,170.0,176.0,169.5,172.85,174.0,169.45,30951,5322440.05,2018-06-12,823,INE034S01021
ASAHIINDIA,EQ,335.45,340.5,335.1,339.0,339.0,335.85,9091,3074364.95,2018-06-12,306,INE439A01020
ASAHISONG,EQ,284.0,289.85,281.5,287.15,287.75,286.65,1632,466659.0,2018-06-12,83,INE228I01012
ASAL,EQ,69.6,71.1,69.2,69.35,69.35,70.05,7574,531429.05,2018-06-12,138,INE900C01027
ASHAPURMIN,EQ,54.6,56.8,53.5,55.95,56.0,54.05,192795,10753094.7,2018-06-12,1985,INE348A01023
ASHIANA,EQ,148.95,148.95,145.0,145.3,145.8,147.6,39206,5756485.35,2018-06-12,622,INE365D01021
ASHIMASYN,EQ,23.85,24.3,23.25,23.9,23.8,23.8,25753,612609.45,2018-06-12,195,INE440A01010
ASHOKA,EQ,233.4,239.85,232.2,237.4,236.4,235.35,134057,31798651.25,2018-06-12,5046,INE442H01029
ASHOKLEY,EQ,142.1,144.9,141.2,144.15,144.6,142.2,12575156,1794601070.1,2018-06-12,87034,INE208A01029
ASIANHOTNR,EQ,257.0,260.0,257.0,258.0,258.0,259.55,174,44743.5,2018-06-12,7,INE363A01022
ASIANPAINT,EQ,1278.55,1292.0,1275.2,1287.7,1288.0,1283.3,401090,515824792.55,2018-06-12,35863,INE021A01026
ASIANTILES,EQ,366.1,366.1,357.95,360.45,358.0,362.4,57527,20849025.5,2018-06-12,2781,INE022I01019
ASPINWALL,EQ,297.0,297.0,291.0,291.85,292.0,297.5,1362,401347.05,2018-06-12,32,INE991I01015
ASSAMCO,EQ,3.7,3.75,3.65,3.65,3.7,3.65,163706,601401.7,2018-06-12,133,INE442A01024
ASTEC,EQ,751.7,783.0,751.5,758.7,760.0,745.75,86188,66334282.7,2018-06-12,4982,INE563J01010
ASTERDM,EQ,184.1,188.8,184.1,186.9,187.0,184.35,185230,34737751.15,2018-06-12,3797,INE914M01019
ASTRAL,EQ,1008.85,1014.35,994.1,1005.55,997.0,1001.2,24854,24909521.8,2018-06-12,1900,INE006I01046
ASTRAMICRO,EQ,101.45,102.0,100.0,101.4,101.6,100.1,136798,13786153.7,2018-06-12,1933,INE386C01029
ASTRAZEN,EQ,1329.0,1360.0,1283.0,1320.25,1324.0,1320.7,131287,173950881.4,2018-06-12,10811,INE203A01020
ASTRON,EQ,111.45,111.55,109.15,110.85,111.0,110.8,44392,4900506.8,2018-06-12,981,INE646X01014
ATFL,EQ,683.95,696.95,676.65,689.0,685.0,685.7,10855,7494443.5,2018-06-12,455,INE209A01019
ATLANTA,EQ,49.15,49.9,46.7,47.7,47.9,50.45,238695,11508709.4,2018-06-12,3923,INE285H01022
ATUL,EQ,2703.0,2788.95,2703.0,2730.9,2730.0,2745.6,3772,10297992.05,2018-06-12,820,INE100A01010
ATULAUTO,EQ,409.9,413.0,399.6,408.0,408.05,409.85,21565,8825013.65,2018-06-12,925,INE951D01028
AUBANK,EQ,703.95,728.0,696.0,720.8,723.0,695.75,203709,146117558.25,2018-06-12,9475,INE949L01017
AURIONPRO,EQ,201.4,209.25,201.0,206.65,207.9,201.4,22888,4693839.2,2018-06-12,584,INE132H01018
AUROPHARMA,EQ,580.0,599.5,577.6,595.55,596.2,576.45,3827008,2267271404.65,2018-06-12,80257,INE406A01037
AUSOMENT,EQ,81.05,82.85,80.1,81.65,82.0,80.55,16297,1333449.8,2018-06-12,164,INE218C01016
AUTOAXLES,EQ,1264.25,1267.0,1233.05,1239.4,1250.0,1264.25,44787,55693690.35,2018-06-12,3407,INE449A01011
AUTOIND,EQ,77.65,78.85,71.75,73.8,73.65,76.2,15927,1191244.15,2018-06-12,516,INE718H01014
AUTOLITIND,EQ,69.4,69.8,64.05,64.6,64.35,65.6,171753,11395159.85,2018-06-12,1729,INE448A01013
AVADHSUGAR,EQ,360.0,363.55,352.0,355.05,354.1,355.0,18741,6702380.2,2018-06-12,594,INE349W01017
AVANTIFEED,EQ,1908.0,1945.0,1802.0,1837.05,1840.0,1894.4,924932,1730461247.8,2018-06-12,56673,INE871C01020
AVTNPL,EQ,35.95,35.95,35.0,35.55,35.6,35.3,26938,955775.05,2018-06-12,225,INE488D01021
AXISBANK,EQ,543.5,544.5,535.8,537.15,537.6,539.95,3320721,1789379912.05,2018-06-12,60765,INE238A01034
AXISCADES,EQ,133.45,133.5,130.15,131.1,130.3,132.5,47336,6248833.15,2018-06-12,2111,INE555B01013
AXISGOLD,EQ,2707.0,2769.0,2671.8,2720.35,2725.0,2754.4,538,1461117.05,2018-06-12,71,INF846K01347
AXISNIFTY,EQ,1088.32,1097.27,1088.31,1097.27,1097.27,1084.18,24,26155.28,2018-06-12,4,INF846K01ZL0
AYMSYNTEX,EQ,54.5,56.4,54.5,55.9,55.95,55.7,8534,473161.25,2018-06-12,83,INE193B01039
BAFNAPHARM,EQ,24.0,25.0,23.9,24.85,24.7,24.2,5883,144842.5,2018-06-12,64,INE878I01014
BAGFILMS,EQ,4.95,5.0,4.85,4.9,4.85,4.95,133867,658577.3,2018-06-12,93,INE116D01028
BAJAJ-AUTO,EQ,2886.0,2912.5,2870.05,2887.25,2895.15,2881.1,539628,1563781750.55,2018-06-12,29679,INE917I01010
BAJAJCORP,EQ,438.7,444.9,435.0,436.6,437.0,437.95,18027,7919195.75,2018-06-12,993,INE933K01021
BAJAJELEC,EQ,530.0,545.0,522.6,537.9,540.4,527.6,725112,388695047.45,2018-06-12,18540,INE193E01025
BAJAJFINSV,EQ,6120.0,6120.0,6045.3,6078.55,6080.15,6068.95,106911,650779393.4,2018-06-12,16089,INE918I01018
BAJAJHIND,EQ,7.6,7.65,7.45,7.45,7.45,7.55,1982531,14912389.4,2018-06-12,1847,INE306A01021
BAJAJHLDNG,EQ,2887.05,2985.8,2887.05,2949.4,2935.0,2878.35,41600,122845355.35,2018-06-12,4003,INE118A01012
BAJFINANCE,EQ,2255.0,2277.0,2236.0,2261.25,2263.0,2250.3,1655167,3738810728.35,2018-06-12,60888,INE296A01024
BALAJITELE,EQ,129.6,129.95,127.25,128.85,129.5,129.1,213263,27417847.9,2018-06-12,504,INE794B01026
BALAMINES,EQ,618.0,632.75,611.3,618.9,613.65,613.8,18150,11292059.75,2018-06-12,2043,INE050E01027
BALKRISHNA,EQ,71.15,72.45,71.1,71.85,72.0,71.6,3347,240328.8,2018-06-12,43,INE875R01011
BALKRISIND,EQ,1123.5,1126.65,1113.5,1119.1,1124.8,1123.55,139668,156414772.9,2018-06-12,6007,INE787D01026
BALLARPUR,EQ,11.8,11.9,11.5,11.5,11.5,11.75,683691,7999474.4,2018-06-12,2392,INE294A01037
BALMLAWRIE,EQ,221.9,224.5,220.2,222.9,223.4,221.9,45004,10011114.8,2018-06-12,1343,INE164A01016
BALPHARMA,EQ,81.05,85.8,80.4,83.75,85.5,80.85,103099,8525022.45,2018-06-12,664,INE083D01012
BALRAMCHIN,EQ,72.7,73.2,70.0,72.35,72.15,72.2,6863012,493869448.8,2018-06-12,28232,INE119A01028
BANARBEADS,EQ,51.8,52.95,48.1,49.8,50.75,52.75,6342,317138.1,2018-06-12,68,INE655B01011
BANARISUG,EQ,1524.5,1530.25,1520.0,1520.0,1520.0,1513.95,12,18254.75,2018-06-12,3,INE459A01010
BANCOINDIA,EQ,226.8,227.1,222.6,226.2,226.9,224.15,31120,7012983.2,2018-06-12,1317,INE213C01025
BANDHANBNK,EQ,510.1,525.5,505.55,520.2,521.05,512.2,1061375,549136776.85,2018-06-12,29687,INE545U01014
BANG,EQ,42.0,43.85,42.0,43.45,43.5,43.15,36162,1561626.55,2018-06-12,229,INE863I01016
BANKBARODA,EQ,134.0,134.65,132.35,133.35,133.85,133.7,16578037,2211626946.25,2018-06-12,54403,INE028A01039
BANKBEES,EQ,2703.76,2715.0,2695.35,2707.38,2715.0,2694.17,4340,11742034.46,2018-06-12,126,INF732E01078
BANKINDIA,EQ,99.95,101.85,99.5,101.4,101.7,100.15,5893023,594767651.9,2018-06-12,21550,INE084A01016
BANSWRAS,EQ,89.0,92.6,89.0,89.65,90.0,90.0,2347,212493.8,2018-06-12,58,INE629D01012
BASF,EQ,2043.85,2045.0,2000.0,2012.3,2012.3,2043.8,7184,14482690.25,2018-06-12,500,INE373A01013
BASML,EQ,211.5,220.95,211.5,215.4,220.0,212.2,485,105053.85,2018-06-12,31,INE186H01014
BATAINDIA,EQ,777.9,788.0,773.0,775.5,775.0,772.85,1036555,809792876.45,2018-06-12,26381,INE176A01028
BAYERCROP,EQ,4651.1,4701.0,4633.25,4694.95,4695.0,4674.8,15733,73861678.85,2018-06-12,2362,INE462A01022
BBL,EQ,1330.0,1343.0,1320.0,1324.55,1324.5,1330.15,3393,4517902.7,2018-06-12,418,INE464A01028
BBTC,EQ,1519.15,1553.0,1504.05,1529.1,1525.0,1509.3,173748,266454442.55,2018-06-12,6332,INE050A01025
BDL,EQ,399.0,404.25,395.0,399.1,397.5,396.75,32805,13032142.3,2018-06-12,1374,INE171Z01018
BEARDSELL,EQ,39.3,45.0,39.3,40.9,40.3,39.8,3448,144783.25,2018-06-12,84,INE520H01022
BEL,EQ,118.8,121.85,118.5,121.4,121.5,118.95,3440853,414413090.0,2018-06-12,22041,INE263A01024
BEML,EQ,879.0,892.65,858.0,885.45,882.05,882.0,2116776,1850649179.15,2018-06-12,61709,INE258A01016
BEPL,EQ,152.0,153.3,149.3,153.3,153.3,146.0,701281,106712382.15,2018-06-12,3010,INE922A01025
