SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
ACE,EQ,120.3,129.75,120.0,129.05,128.5,123.6,258631,32471833.85,2018-07-20,2521,INE731H01025
ADANIENT,EQ,152.1,164.7,149.7,162.95,161.95,151.05,27020824,4276060909.45,2018-07-20,130410,INE423A01024
ADANIGREEN,EQ,29.95,35.6,29.5,35.4,35.6,29.7,5891772,204986174.8,2018-07-20,19693,INE364U01010
ADANIPORTS,EQ,369.6,376.9,366.9,370.05,369.95,369.6,1886770,701862309.0,2018-07-20,33098,INE742F01042
ADANIPOWER,EQ,22.3,25.0,21.65,24.65,24.5,22.3,82844118,1991682569.55,2018-07-20,81277,INE814H01011
ADANITRANS,EQ,149.2,157.45,147.8,150.4,149.9,149.2,464642,70775798.9,2018-07-20,7670,INE931S01010
ADFFOODS,EQ,236.95,244.0,235.0,236.45,236.15,236.5,89169,21200414.9,2018-07-20,1360,INE982B01019
ADHUNIK,EQ,4.25,4.25,3.95,3.95,3.95,4.1,91468,376200.9,2018-07-20,137,INE400H01019
ADHUNIKIND,EQ,76.5,76.5,71.0,74.0,74.15,74.25,69953,5144541.8,2018-07-20,228,INE452L01012
ADLABS,EQ,32.2,33.9,32.2,32.95,32.95,32.9,37660,1249496.4,2018-07-20,522,INE172N01012
ADORWELD,EQ,269.1,277.05,266.1,269.85,268.2,270.5,5028,1359517.1,2018-07-20,247,INE045A01017
ADROITINFO,EQ,35.1,35.45,29.5,30.4,30.0,35.15,46729,1547914.15,2018-07-20,537,INE737B01033
ADSL,EQ,14.3,14.85,13.55,14.25,14.35,14.1,28985,411178.15,2018-07-20,127,INE102I01027
ADVANIHOTR,EQ,46.05,47.5,43.8,45.9,45.45,46.7,10838,491655.85,2018-07-20,249,INE199C01026
ADVENZYMES,EQ,201.0,204.75,197.2,202.1,202.5,202.0,71979,14508415.45,2018-07-20,2690,INE837H01020
AEGISCHEM,EQ,236.2,241.0,233.75,236.3,237.0,236.2,83965,20029587.4,2018-07-20,1690,INE208C01025
AFL,EQ,45.5,47.8,45.05,47.25,46.25,47.05,586,27623.0,2018-07-20,20,INE020G01017
AGARIND,EQ,271.95,283.5,265.25,272.75,271.9,266.0,703,190534.0,2018-07-20,65,INE204E01012
AGCNET,EQ,104.9,106.9,102.1,105.05,105.0,105.0,2047,216251.8,2018-07-20,36,INE676A01019
AGLSL,EQ,84.8,84.8,82.05,83.7,83.05,81.75,179,14950.0,2018-07-20,11,INE517U01013
AGRITECH,EQ,97.5,99.6,96.0,97.4,97.0,98.25,13640,1337861.85,2018-07-20,365,INE449G01018
AHLEAST,EQ,251.9,256.05,251.9,255.05,255.0,259.2,754,192446.75,2018-07-20,22,INE926K01017
AHLUCONT,EQ,321.65,330.0,321.65,326.25,325.2,325.05,55438,18029258.15,2018-07-20,57,INE758C01029
AIAENG,EQ,1606.7,1614.5,1555.1,1599.95,1600.0,1597.7,26243,41820321.65,2018-07-20,2018,INE212H01026
AIFL,EQ,447.0,449.0,444.5,446.0,445.95,445.4,190067,84881447.2,2018-07-20,1812,INE428O01016
AJANTPHARM,EQ,965.0,1027.5,950.6,1019.25,1024.0,973.95,615992,618258034.95,2018-07-20,17936,INE031B01049
AJMERA,EQ,199.1,206.0,199.1,201.4,203.9,200.45,39019,7912329.15,2018-07-20,1156,INE298G01027
AKSHARCHEM,EQ,498.05,499.05,480.0,482.4,481.0,497.25,1156,564747.15,2018-07-20,188,INE542B01011
AKSHOPTFBR,EQ,26.0,27.2,25.8,26.5,26.4,25.9,887681,23543848.05,2018-07-20,2624,INE523B01011
AKZOINDIA,EQ,1809.05,1855.0,1807.0,1812.3,1810.0,1835.95,3095,5646883.7,2018-07-20,465,INE133A01011
ALANKIT,EQ,23.6,24.9,23.25,23.6,23.65,23.95,719846,17062182.8,2018-07-20,3226,INE914E01040
ALBERTDAVD,EQ,379.1,401.95,378.0,389.0,389.0,383.2,918,355730.65,2018-07-20,46,INE155C01010
ALBK,EQ,41.1,41.2,40.25,40.9,40.9,41.15,4450750,181482465.1,2018-07-20,7267,INE428A01015
ALEMBICLTD,EQ,36.85,37.45,36.2,36.9,36.85,36.35,260102,9579784.25,2018-07-20,1392,INE426A01027
ALICON,EQ,582.15,589.5,575.0,579.6,577.0,582.15,925,538207.8,2018-07-20,65,INE062D01024
ALKALI,EQ,59.0,62.35,59.0,60.05,60.6,60.0,3110,188436.35,2018-07-20,108,INE773I01017
ALKEM,EQ,1851.4,1876.0,1816.1,1841.8,1876.0,1843.3,23756,43567583.65,2018-07-20,4911,INE540L01014
ALKYLAMINE,EQ,631.0,650.75,613.05,616.65,623.3,649.9,2081,1297098.45,2018-07-20,188,INE150B01021
ALLCARGO,EQ,105.0,109.25,105.0,108.05,108.2,108.9,228670,24619917.3,2018-07-20,2952,INE418H01029
ALLSEC,EQ,245.35,252.95,243.75,249.2,249.0,250.75,8263,2063330.8,2018-07-20,354,INE835G01018
ALPA,EQ,24.3,25.0,23.35,24.65,24.5,25.05,5409,132478.2,2018-07-20,49,INE385I01010
ALPHAGEO,EQ,647.45,651.15,635.05,641.95,641.5,647.5,4949,3187352.75,2018-07-20,599,INE137C01018
AMARAJABAT,EQ,767.0,769.1,752.9,762.75,768.0,762.4,179971,136997728.45,2018-07-20,8420,INE885A01032
AMBER,EQ,910.05,918.0,889.0,900.4,899.0,921.55,9359,8445119.3,2018-07-20,1046,INE371P01015
AMBIKCO,EQ,1255.7,1273.45,1255.0,1264.45,1255.0,1268.6,1331,1680451.0,2018-07-20,180,INE540G01014
AMBUJACEM,EQ,193.4,195.45,191.7,194.3,194.45,193.35,1105960,214868961.95,2018-07-20,19897,INE079A01024
AMDIND,EQ,19.7,19.7,18.9,19.5,19.5,19.85,6324,121408.95,2018-07-20,49,INE005I01014
AMJLAND,EQ,25.0,25.0,24.5,24.65,24.7,24.7,11316,278893.55,2018-07-20,75,INE606A01024
AMRUTANJAN,EQ,273.0,275.85,273.0,275.6,275.0,274.3,8967,2456613.55,2018-07-20,116,INE098F01031
ANANTRAJ,EQ,36.8,36.9,35.95,36.45,36.35,36.75,305304,11063796.9,2018-07-20,1232,INE242C01024
ANDHRABANK,EQ,30.15,31.0,29.8,30.8,30.6,30.15,6163514,188037773.35,2018-07-20,10268,INE434A01013
ANDHRACEMT,EQ,8.3,8.4,8.2,8.25,8.25,8.3,36280,300469.95,2018-07-20,83,INE666E01012
ANDHRSUGAR,EQ,316.0,319.15,311.0,314.55,311.0,316.5,6973,2205728.65,2018-07-20,432,INE715B01013
ANSALAPI,EQ,14.5,15.0,14.5,14.8,14.8,15.0,15458,229896.3,2018-07-20,81,INE436A01026
ANSALHSG,EQ,13.85,14.2,13.7,13.95,13.95,13.95,11473,159865.8,2018-07-20,83,INE880B01015
APARINDS,EQ,607.6,629.0,605.05,619.8,613.1,607.6,18420,11401173.75,2018-07-20,886,INE372A01015
APCL,EQ,144.45,147.0,138.75,144.7,144.0,144.45,1350,193019.55,2018-07-20,182,INE071F01012
APCOTEXIND,EQ,532.4,534.25,529.15,530.9,534.25,530.3,3574,1897500.1,2018-07-20,256,INE116A01024
APEX,EQ,337.0,354.7,333.0,354.55,354.7,337.85,122039,42235316.0,2018-07-20,2342,INE346W01013
APLAPOLLO,EQ,1625.65,1642.9,1580.0,1605.5,1610.0,1641.8,24101,38690731.45,2018-07-20,1617,INE702C01019
APLLTD,EQ,520.95,533.9,518.0,531.55,532.65,514.6,91094,47902900.9,2018-07-20,3615,INE901L01018
APOLLO,EQ,136.0,139.05,128.0,128.6,128.6,135.55,44765,5901191.5,2018-07-20,6431,INE713T01010
APOLLOHOSP,EQ,948.0,959.65,925.15,929.55,934.8,953.95,774467,723438415.8,2018-07-20,18448,INE437A01024
APOLLOTYRE,EQ,277.15,289.8,274.35,280.3,279.45,279.75,5049006,1419793005.2,2018-07-20,42515,INE438A01022
APOLSINHOT,EQ,1252.75,1255.0,1244.0,1255.0,1255.0,1252.75,20,25040.5,2018-07-20,10,INE451F01016
APTECHT,EQ,239.0,244.0,234.5,242.6,243.75,240.3,246207,58902317.5,2018-07-20,5361,INE266F01018
ARCHIDPLY,EQ,48.5,51.9,48.25,48.9,48.75,50.1,13688,667533.7,2018-07-20,162,INE877I01016
ARCOTECH,EQ,13.8,13.8,13.05,13.2,13.35,13.2,180164,2365742.3,2018-07-20,414,INE574I01035
ARENTERP,EQ,9.55,9.55,9.55,9.55,9.55,9.95,200,1910.0,2018-07-20,1,INE610C01014
ARIES,EQ,98.05,99.3,93.15,93.9,94.4,98.85,36517,3508712.25,2018-07-20,900,INE298I01015
ARIHANT,EQ,32.2,35.25,32.2,35.0,35.0,33.8,455,15662.5,2018-07-20,11,INE413D01011
ARIHANTSUP,EQ,71.5,71.8,63.9,66.05,64.5,70.95,52874,3579607.6,2018-07-20,1064,INE643K01018
AROGRANITE,EQ,52.2,52.2,50.0,50.55,50.0,52.2,12144,619815.25,2018-07-20,160,INE210C01013
ARROWGREEN,EQ,137.3,137.4,134.0,137.4,137.4,130.9,20117,2754954.6,2018-07-20,267,INE570D01018
ARROWTEX,EQ,28.0,28.55,25.3,26.15,26.75,27.5,6713,179264.0,2018-07-20,90,INE933J01015
ARSHIYA,EQ,52.0,55.5,50.55,54.05,54.05,52.45,15254,814805.95,2018-07-20,176,INE968D01022
ARVIND,EQ,397.8,404.35,394.5,400.05,398.2,397.0,1453675,582129061.8,2018-07-20,31801,INE034A01011
ARVSMART,EQ,162.0,162.0,158.0,160.45,158.1,160.25,4698,751172.55,2018-07-20,129,INE034S01021
ASAHIINDIA,EQ,325.1,327.45,325.0,325.85,325.0,326.8,7246,2362429.2,2018-07-20,440,INE439A01020
ASAHISONG,EQ,256.95,257.0,251.8,257.0,257.0,254.55,1268,324432.65,2018-07-20,28,INE228I01012
ASAL,EQ,51.15,52.5,50.7,51.4,51.2,52.2,4169,213806.7,2018-07-20,75,INE900C01027
ASHAPURMIN,EQ,41.8,42.5,41.4,42.05,42.0,41.7,30730,1291512.3,2018-07-20,212,INE348A01023
ASHIANA,EQ,123.6,129.0,118.05,127.65,128.0,121.0,43154,5350817.95,2018-07-20,813,INE365D01021
ASHIMASYN,EQ,23.1,23.95,22.1,23.2,23.05,23.15,57586,1333935.95,2018-07-20,326,INE440A01010
ASHOKA,EQ,150.0,150.0,141.8,144.0,143.7,148.8,108583,15755613.15,2018-07-20,2519,INE442H01029
ASHOKLEY,EQ,106.5,110.0,105.8,107.45,107.35,105.7,60955186,6605024559.65,2018-07-20,235641,INE208A01029
ASIANHOTNR,EQ,247.0,248.6,225.0,228.45,227.2,234.7,781,183841.75,2018-07-20,42,INE363A01022
ASIANPAINT,EQ,1403.0,1404.75,1381.5,1396.45,1395.0,1403.0,575194,801729061.65,2018-07-20,29434,INE021A01026
ASIANTILES,EQ,286.0,290.45,280.65,282.55,282.0,290.15,38078,10824851.35,2018-07-20,1558,INE022I01019
ASPINWALL,EQ,236.0,250.95,231.5,236.35,235.0,240.0,456,107986.5,2018-07-20,31,INE991I01015
ASSAMCO,EQ,3.55,3.6,3.35,3.35,3.35,3.5,780617,2666368.65,2018-07-20,277,INE442A01024
ASTEC,EQ,645.0,645.0,631.0,634.15,631.7,638.15,13273,8444144.75,2018-07-20,825,INE563J01010
ASTERDM,EQ,163.0,163.9,160.85,162.15,163.3,163.85,36259,5894000.9,2018-07-20,3778,INE914M01019
ASTRAL,EQ,1056.95,1097.0,1036.0,1045.15,1045.0,1049.1,76935,82153361.75,2018-07-20,3701,INE006I01046
ASTRAMICRO,EQ,95.45,98.25,95.05,97.2,97.4,95.65,188886,18211057.3,2018-07-20,1521,INE386C01029
ASTRAZEN,EQ,1440.0,1464.9,1415.0,1424.0,1420.0,1435.55,9749,14014562.15,2018-07-20,992,INE203A01020
ASTRON,EQ,104.5,106.4,103.8,104.45,104.65,104.55,148626,15547644.7,2018-07-20,857,INE646X01014
ATFL,EQ,621.0,647.0,621.0,640.75,647.0,621.8,7909,5024156.25,2018-07-20,386,INE209A01019
ATLANTA,EQ,34.8,37.7,34.05,37.2,37.7,34.3,171404,6295059.9,2018-07-20,926,INE285H01022
ATUL,EQ,2831.5,2900.0,2801.95,2870.75,2870.0,2806.6,59416,169824945.55,2018-07-20,4420,INE100A01010
ATULAUTO,EQ,397.95,413.45,380.65,402.1,400.0,392.3,109549,44386278.35,2018-07-20,5351,INE951D01028
AUBANK,EQ,629.0,634.6,625.9,632.0,632.0,629.5,317342,200184929.35,2018-07-20,12225,INE949L01017
AURIONPRO,EQ,185.2,199.35,185.2,197.5,197.0,190.7,21787,4237776.6,2018-07-20,327,INE132H01018
AUROPHARMA,EQ,568.0,589.45,566.75,583.8,580.95,567.85,1676065,973278689.75,2018-07-20,43760,INE406A01037
AUSOMENT,EQ,70.55,74.35,69.3,70.7,70.15,71.35,2470,174815.1,2018-07-20,63,INE218C01016
AUTOAXLES,EQ,1170.5,1172.0,1114.1,1126.05,1115.0,1171.45,13912,15812157.45,2018-07-20,1312,INE449A01011
AUTOIND,EQ,63.15,64.55,60.0,61.6,61.95,62.4,24120,1507018.0,2018-07-20,423,INE718H01014
AUTOLITIND,EQ,55.5,56.9,54.0,54.8,54.5,56.15,15335,839994.15,2018-07-20,208,INE448A01013
AVADHSUGAR,EQ,285.8,286.0,275.05,278.4,278.0,286.45,8378,2348845.95,2018-07-20,468,INE349W01017
AVANTIFEED,EQ,422.3,434.45,417.0,430.6,427.9,421.15,694076,295852210.35,2018-07-20,21804,INE871C01038
AVTNPL,EQ,29.8,30.4,29.5,29.9,30.0,30.0,40727,1221301.65,2018-07-20,304,INE488D01021
AXISBANK,EQ,526.8,536.45,525.0,533.7,533.7,526.8,2532288,1347725707.85,2018-07-20,27820,INE238A01034
AXISCADES,EQ,110.7,115.2,107.85,109.55,108.9,112.15,64335,7108589.35,2018-07-20,1599,INE555B01013
AXISGOLD,EQ,2651.0,2699.0,2635.0,2648.25,2649.0,2637.0,62,164583.9,2018-07-20,16,INF846K01347
AXISNIFTY,EQ,1176.0,1176.0,1058.9,1110.09,1110.09,1104.58,161,178572.53,2018-07-20,9,INF846K01ZL0
AYMSYNTEX,EQ,45.1,47.05,45.05,45.9,45.6,45.3,1312,59779.45,2018-07-20,15,INE193B01039
BAFNAPHARM,EQ,22.0,22.4,20.3,20.7,20.45,21.6,27357,575330.1,2018-07-20,171,INE878I01014
BAGFILMS,EQ,4.1,4.2,4.1,4.2,4.15,4.15,39088,161596.95,2018-07-20,61,INE116D01028
BAJAJ-AUTO,EQ,3130.0,3153.8,2816.45,2839.6,2821.6,3115.0,4976986,14656674206.3,2018-07-20,209645,INE917I01010
BAJAJCORP,EQ,401.65,409.0,391.35,395.1,396.0,403.1,26425,10580652.0,2018-07-20,1847,INE933K01021
BAJAJELEC,EQ,524.0,560.0,521.2,544.05,541.55,524.45,843061,459332201.7,2018-07-20,23559,INE193E01025
BAJAJFINSV,EQ,6319.0,6782.0,6200.0,6663.95,6660.1,6296.9,968973,6382904471.25,2018-07-20,100265,INE918I01018
BAJAJHIND,EQ,5.95,5.95,5.6,5.65,5.65,5.95,1583930,9114549.5,2018-07-20,9352,INE306A01021
BAJAJHLDNG,EQ,2968.9,3126.85,2915.1,3020.0,3015.0,2950.75,95199,289326719.1,2018-07-20,12633,INE118A01012
BAJFINANCE,EQ,2521.0,2745.0,2486.85,2721.35,2721.95,2520.2,7361274,19556662674.55,2018-07-20,267359,INE296A01024
BALAJITELE,EQ,111.6,112.2,109.8,111.5,111.5,112.3,20041,2224481.85,2018-07-20,332,INE794B01026
BALAMINES,EQ,499.85,510.0,485.0,497.85,496.2,500.3,18343,9165087.7,2018-07-20,1094,INE050E01027
BALKRISHNA,EQ,63.1,66.8,63.1,65.4,65.0,64.4,2758,179248.65,2018-07-20,58,INE875R01011
BALKRISIND,EQ,1150.0,1219.2,1145.0,1199.75,1199.0,1152.95,460603,546690542.7,2018-07-20,15889,INE787D01026
BALLARPUR,EQ,8.45,8.65,8.25,8.3,8.25,8.45,377489,3182662.1,2018-07-20,755,INE294A01037
BALMLAWRIE,EQ,206.0,209.45,206.0,207.8,209.4,207.0,36363,7546785.85,2018-07-20,1063,INE164A01016
BALPHARMA,EQ,70.5,72.6,70.1,70.8,70.55,71.05,7216,512710.65,2018-07-20,150,INE083D01012
BALRAMCHIN,EQ,62.65,64.0,61.65,63.45,64.0,62.9,2181423,137172274.65,2018-07-20,7704,INE119A01028
BANARBEADS,EQ,51.45,51.8,49.5,50.45,50.45,49.35,15437,784069.7,2018-07-20,263,INE655B01011
BANARISUG,EQ,1450.0,1485.0,1416.35,1451.0,1450.0,1456.3,51,73908.45,2018-07-20,29,INE459A01010
BANCOINDIA,EQ,196.25,201.8,195.1,198.65,200.0,196.25,16498,3275543.35,2018-07-20,640,INE213C01025
BANDHANBNK,EQ,618.0,706.8,616.0,687.4,681.8,617.5,5425223,3592466621.7,2018-07-20,161618,INE545U01014
BANG,EQ,53.1,55.55,52.7,54.8,53.9,53.9,30299,1634222.45,2018-07-20,167,INE863I01016
BANKBARODA,EQ,118.6,121.65,117.7,120.25,120.3,120.05,10768295,1288709076.55,2018-07-20,47659,INE028A01039
BANKBEES,EQ,2730.0,2741.65,2730.0,2739.94,2739.0,2729.58,722,1975307.95,2018-07-20,98,INF732E01078
BANKINDIA,EQ,82.25,83.9,81.55,83.25,83.2,82.75,7259483,601423350.0,2018-07-20,23208,INE084A01016
BANSWRAS,EQ,85.8,85.8,82.6,83.05,83.0,84.35,898,74961.45,2018-07-20,88,INE629D01012
BASF,EQ,1801.05,1844.6,1745.0,1762.05,1762.0,1827.45,8176,14544467.65,2018-07-20,1198,INE373A01013
BASML,EQ,223.0,223.0,211.55,213.0,213.0,218.05,330,70314.4,2018-07-20,14,INE186H01014
BATAINDIA,EQ,834.5,845.9,829.45,842.4,840.0,828.6,1769736,1482310425.2,2018-07-20,41818,INE176A01028
BAYERCROP,EQ,4342.35,4379.6,4320.5,4349.85,4321.0,4383.9,5912,25693226.05,2018-07-20,1430,INE462A01022
BBL,EQ,1035.0,1065.0,1010.05,1050.3,1051.0,1020.45,10334,10750067.9,2018-07-20,738,INE464A01028
BBTC,EQ,1452.5,1478.9,1439.95,1463.75,1460.0,1459.75,125388,184406504.7,2018-07-20,3142,INE050A01025
BDL,EQ,354.9,354.9,341.5,342.9,345.0,352.0,22351,7705267.5,2018-07-20,1435,INE171Z01018
BEARDSELL,EQ,37.0,37.0,35.75,36.0,35.75,36.6,933,33844.85,2018-07-20,24,INE520H01022
BEL,EQ,98.4,104.2,97.75,103.65,103.1,97.9,9193680,929211431.75,2018-07-20,39612,INE263A01024
BEML,EQ,761.1,773.0,750.35,756.0,753.95,767.0,581386,441555695.25,2018-07-20,15002,INE258A01016
BEPL,EQ,125.8,129.0,122.2,127.9,128.3,124.3,396383,49710380.4,2018-07-20,3934,INE922A01025
BERGEPAINT,EQ,307.0,314.35,302.35,309.95,310.0,308.3,1618311,503599612.3,2018-07-20,17110,INE463A01038
BFINVEST,EQ,208.45,214.0,205.65,206.95,206.9,207.75,91742,19218835.7,2018-07-20,3390,INE878K01010
BFUTILITIE,EQ,272.8,281.7,270.5,276.95,276.0,273.75,219803,60785223.75,2018-07-20,6253,INE243D01012
BGRENERGY,EQ,81.6,85.9,81.0,83.5,83.3,81.6,104604,8757024.55,2018-07-20,3739,INE661I01014
BHAGERIA,EQ,300.0,312.0,300.0,308.25,306.05,304.3,27706,8453513.15,2018-07-20,739,INE354C01027
BHAGYANGR,EQ,39.8,40.4,39.05,39.25,39.15,39.75,47077,1861310.95,2018-07-20,501,INE458B01036
BHANDARI,EQ,2.05,2.2,2.05,2.15,2.15,2.15,71677,150113.9,2018-07-20,58,INE474E01029
BHARATFIN,EQ,1148.0,1183.55,1143.6,1173.35,1165.9,1153.65,267742,313166719.15,2018-07-20,9776,INE180K01011
BHARATFORG,EQ,580.2,591.5,575.0,587.15,585.05,582.95,761579,443589255.55,2018-07-20,19774,INE465A01025
BHARATGEAR,EQ,145.0,150.0,143.9,145.0,144.25,145.4,7004,1013199.85,2018-07-20,303,INE561C01019
BHARATRAS,EQ,6255.05,6399.95,6147.45,6199.15,6200.0,6376.0,1513,9457977.65,2018-07-20,544,INE838B01013
BHARATWIRE,EQ,89.45,89.45,84.5,86.5,88.0,87.5,16589,1445476.65,2018-07-20,203,INE316L01019
BHARTIARTL,EQ,343.0,347.7,340.35,345.4,346.55,345.0,3796397,1308153217.95,2018-07-20,49343,INE397D01024
BHEL,EQ,66.3,68.2,65.9,67.5,67.75,66.15,5073743,340185448.95,2018-07-20,19540,INE257A01026
BHUSANSTL,EQ,23.5,24.4,23.15,23.35,23.55,23.25,2601078,62133539.35,2018-07-20,6672,INE824B01021
BIGBLOC,EQ,90.0,90.55,86.0,86.45,86.5,90.25,15636,1359151.7,2018-07-20,250,INE412U01017
BIL,EQ,386.25,403.0,378.0,400.4,402.9,392.05,3169,1260009.6,2018-07-20,149,INE828A01016
BINANIIND,EQ,79.6,83.55,79.5,81.85,81.15,80.75,31993,2608908.0,2018-07-20,369,INE071A01013
BINDALAGRO,EQ,18.0,18.35,17.7,17.95,17.9,17.8,20058,360399.2,2018-07-20,101,INE143A01010
BIOCON,EQ,568.05,587.45,567.0,576.15,578.15,572.1,1789183,1031392392.9,2018-07-20,35720,INE376G01013
BIRLACORPN,EQ,693.3,702.65,685.0,690.35,685.85,692.55,47328,32949081.85,2018-07-20,2746,INE340A01012
BKMINDST,EQ,19.55,20.1,19.0,19.9,20.0,20.0,11508,230562.7,2018-07-20,22,INE831Q01016
BLISSGVS,EQ,165.45,167.85,164.0,165.05,164.5,165.45,52729,8715741.85,2018-07-20,1006,INE416D01022
BLKASHYAP,EQ,29.05,31.8,29.05,31.1,31.1,29.75,128769,3932661.55,2018-07-20,803,INE350H01032
BLS,EQ,170.95,171.0,167.05,168.65,169.7,170.95,51203,8644515.8,2018-07-20,2905,INE153T01027
BLUEBLENDS,EQ,8.3,8.45,7.9,8.05,8.05,8.3,4181,33520.7,2018-07-20,40,INE113O01014
BLUEDART,EQ,3505.3,3588.0,3493.25,3539.95,3579.9,3573.65,2679,9456257.6,2018-07-20,562,INE233B01017
BLUESTARCO,EQ,655.25,664.75,655.25,660.1,660.0,660.35,21761,14377715.45,2018-07-20,1909,INE472A01039
BODALCHEM,EQ,116.8,117.6,115.1,116.2,115.95,116.45,176233,20519284.65,2018-07-20,2407,INE338D01028
BOROSIL,EQ,1083.15,1103.0,1083.1,1097.45,1095.0,1089.1,15421,16891028.65,2018-07-20,1188,INE666D01022
BOSCHLTD,EQ,17620.05,17797.9,17500.5,17592.9,17700.0,17701.7,8176,144284376.45,2018-07-20,4082,INE323A01026
BPCL,EQ,394.1,395.0,384.15,388.85,388.7,398.3,4250615,1653890879.1,2018-07-20,73255,INE029A01011
BPL,EQ,46.75,46.75,44.3,44.65,45.2,46.0,152932,6930863.6,2018-07-20,1421,INE110A01019
BRIGADE,EQ,183.0,188.0,180.1,184.15,187.9,182.65,33809,6188743.45,2018-07-20,853,INE791I01019
BRITANNIA,EQ,6376.0,6434.7,6311.0,6358.15,6358.2,6372.3,96932,617833660.4,2018-07-20,11748,INE216A01022
BRNL,EQ,167.0,167.15,156.65,166.3,166.4,166.2,26339,4329723.5,2018-07-20,428,INE727S01012
BROOKS,EQ,75.85,76.1,73.8,74.25,74.05,75.95,22701,1706348.55,2018-07-20,308,INE650L01011
BSE,EQ,823.0,831.2,820.0,828.5,830.1,823.45,47691,39462768.5,2018-07-20,1978,INE118H01025
BSELINFRA,EQ,2.65,2.9,2.65,2.8,2.8,2.85,24039,66608.25,2018-07-20,55,INE395A01016
BSL,EQ,40.15,41.5,40.0,40.75,40.75,40.6,5306,215380.45,2018-07-20,83,INE594B01012
BSLGOLDETF,EQ,2900.0,2900.0,2854.0,2854.0,2854.0,2854.0,3,8608.0,2018-07-20,3,INF209K01HT2
BSLNIFTY,EQ,112.99,112.99,110.45,111.17,110.45,112.19,44,4917.04,2018-07-20,6,INF209K01IR4
BYKE,EQ,121.9,123.0,118.55,118.9,119.95,121.1,48584,5819133.3,2018-07-20,1400,INE319B01014
CADILAHC,EQ,342.45,350.8,332.75,347.95,348.7,343.55,3529076,1198615779.95,2018-07-20,49404,INE010B01027
CAMLINFINE,EQ,83.6,83.6,81.5,82.95,82.95,83.1,239257,19747535.05,2018-07-20,3121,INE052I01032
CANBK,EQ,231.85,238.4,229.8,236.8,237.6,232.65,5572972,1304424267.55,2018-07-20,35942,INE476A01014
CANDC,EQ,32.5,32.5,30.6,30.6,30.6,32.2,39335,1209113.25,2018-07-20,129,INE874H01015
CANFINHOME,EQ,328.5,330.5,324.4,325.8,325.1,328.05,342316,111910657.45,2018-07-20,6064,INE477A01020
CAPACITE,EQ,261.0,269.7,248.25,256.4,252.0,262.1,111677,28965634.55,2018-07-20,2256,INE264T01014
CAPF,EQ,484.4,489.8,479.2,484.85,487.0,487.45,311354,150887659.9,2018-07-20,7700,INE688I01017
CAPLIPOINT,EQ,386.0,392.55,381.95,389.3,388.5,386.7,20802,8060250.55,2018-07-20,865,INE475E01026
