SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
ACCELYA,EQ,1185.0,1185.0,1150.0,1166.2,1165.05,1168.8,2632,3045237.65,2018-05-31,349,INE793A01012
ACE,EQ,167.7,169.45,160.1,162.05,162.6,166.35,406576,66535468.2,2018-05-31,4493,INE731H01025
ADANIENT,EQ,124.0,124.25,120.25,121.0,121.1,123.4,4584277,558030610.6,2018-05-31,23218,INE423A01024
ADANIPORTS,EQ,375.5,397.6,369.25,392.15,393.5,374.4,11133305,4318347436.7,2018-05-31,93631,INE742F01042
ADANIPOWER,EQ,20.2,20.5,19.9,20.15,20.25,20.0,13337604,268695972.25,2018-05-31,13030,INE814H01011
ADANITRANS,EQ,136.3,140.5,134.7,136.05,135.55,136.3,421790,58097528.85,2018-05-31,4785,INE931S01010
ADFFOODS,EQ,270.0,273.85,261.25,263.7,264.0,269.55,89088,23746208.45,2018-05-31,2098,INE982B01019
ADHUNIK,EQ,4.1,4.1,3.85,3.95,3.95,3.95,49171,196153.55,2018-05-31,106,INE400H01019
ADHUNIKIND,EQ,61.45,62.1,59.35,61.6,62.05,59.25,104504,6404040.5,2018-05-31,358,INE452L01012
ADLABS,EQ,40.8,41.6,39.8,40.0,39.85,40.6,62058,2505156.65,2018-05-31,381,INE172N01012
ADORWELD,EQ,373.95,380.0,355.05,357.4,356.0,354.45,10568,3867752.2,2018-05-31,508,INE045A01017
ADROITINFO,EQ,29.4,29.4,24.2,27.2,28.1,28.05,68329,1762428.35,2018-05-31,482,INE737B01033
ADSL,EQ,18.85,18.85,17.1,17.45,17.4,18.55,15042,268329.85,2018-05-31,89,INE102I01027
ADVANIHOTR,EQ,57.6,57.6,55.65,55.7,55.7,56.1,5497,309264.2,2018-05-31,96,INE199C01026
ADVENZYMES,EQ,233.5,233.5,217.1,220.85,221.0,231.65,463209,103572494.9,2018-05-31,9231,INE837H01020
AEGISCHEM,EQ,265.0,278.7,260.0,273.0,273.5,264.75,107595,28875696.85,2018-05-31,3527,INE208C01025
AFL,EQ,55.0,56.85,53.05,53.45,53.05,54.7,2573,139504.4,2018-05-31,30,INE020G01017
AGARIND,EQ,243.0,250.0,237.95,241.8,245.0,245.8,12136,2919244.3,2018-05-31,94,INE204E01012
AGCNET,EQ,137.0,139.75,123.05,123.55,123.2,136.7,29339,3734675.2,2018-05-31,702,INE676A01019
AGLSL,EQ,96.0,96.85,94.45,95.0,95.0,95.0,10358,985496.2,2018-05-31,98,INE517U01013
AGRITECH,EQ,113.4,116.0,95.5,113.15,112.25,119.0,93210,10103600.8,2018-05-31,1511,INE449G01018
AHLEAST,EQ,306.2,306.2,300.0,301.0,301.0,300.0,5560,1678922.15,2018-05-31,84,INE926K01017
AHLUCONT,EQ,399.0,399.0,371.5,372.4,371.55,391.65,7009,2658737.55,2018-05-31,532,INE758C01029
AIAENG,EQ,1599.0,1599.0,1536.5,1542.25,1565.0,1575.0,33910,52517543.35,2018-05-31,3841,INE212H01026
AIFL,EQ,491.05,496.0,484.6,487.75,485.0,496.55,120983,59140499.6,2018-05-31,836,INE428O01016
AJANTPHARM,EQ,982.0,989.9,953.0,962.35,966.45,985.0,442907,428714487.35,2018-05-31,11451,INE031B01049
AJMERA,EQ,250.45,251.1,241.0,242.9,245.6,248.4,69291,16919705.4,2018-05-31,1359,INE298G01027
AKSHARCHEM,EQ,635.55,654.4,607.15,650.3,651.0,649.95,26795,17176614.9,2018-05-31,2806,INE542B01011
AKSHOPTFBR,EQ,36.6,36.6,33.4,33.55,33.55,36.3,1715832,59557175.1,2018-05-31,4645,INE523B01011
AKZOINDIA,EQ,1938.0,1939.8,1915.0,1933.3,1938.0,1929.9,21350,40996662.8,2018-05-31,563,INE133A01011
ALANKIT,EQ,33.5,34.65,32.4,32.7,32.95,33.15,115202,3848033.25,2018-05-31,675,INE914E01040
ALBERTDAVD,EQ,380.0,380.0,372.1,378.05,378.0,388.15,1001,377639.3,2018-05-31,22,INE155C01010
ALBK,EQ,41.95,42.4,41.0,41.8,41.7,41.85,3067446,127541552.55,2018-05-31,7648,INE428A01015
ALEMBICLTD,EQ,48.35,48.85,44.6,44.9,45.05,48.35,333770,15343359.7,2018-05-31,3785,INE426A01027
ALICON,EQ,637.15,637.15,623.15,631.5,630.5,639.9,1054,663806.85,2018-05-31,69,INE062D01024
ALKALI,EQ,75.15,75.85,74.1,75.0,75.0,75.2,3151,236741.95,2018-05-31,48,INE773I01017
ALKEM,EQ,1985.0,1985.0,1903.05,1916.85,1909.0,1983.2,32983,63988134.85,2018-05-31,6376,INE540L01014
ALKYLAMINE,EQ,666.95,674.95,642.6,651.65,659.9,666.95,2472,1624928.5,2018-05-31,169,INE150B01021
ALLCARGO,EQ,127.95,127.95,123.35,124.7,124.0,126.0,163546,20503456.5,2018-05-31,2522,INE418H01029
ALLSEC,EQ,304.95,305.95,290.0,291.9,290.0,300.15,16055,4737432.1,2018-05-31,517,INE835G01018
ALOKTEXT,EQ,1.85,1.85,1.85,1.85,1.85,1.8,348455,644641.75,2018-05-31,109,INE270A01011
ALPA,EQ,30.3,31.0,29.0,29.55,29.5,30.05,21684,647399.55,2018-05-31,150,INE385I01010
ALPHAGEO,EQ,736.95,755.0,715.5,723.5,724.0,736.4,9610,7077789.95,2018-05-31,1244,INE137C01018
AMARAJABAT,EQ,793.0,803.95,777.6,798.45,796.4,788.65,496070,392927905.35,2018-05-31,17623,INE885A01032
AMBER,EQ,1104.4,1105.95,1055.8,1080.15,1075.0,1093.4,13885,15042497.7,2018-05-31,1453,INE371P01015
AMBIKCO,EQ,1329.95,1329.95,1306.0,1315.2,1320.0,1317.2,8361,11027356.95,2018-05-31,392,INE540G01014
AMBUJACEM,EQ,207.2,209.0,204.6,205.4,206.0,206.2,6571778,1354957013.35,2018-05-31,65083,INE079A01024
AMDIND,EQ,26.0,26.4,24.7,24.7,24.7,26.0,37790,944746.45,2018-05-31,107,INE005I01014
AMJLAND,EQ,25.3,25.45,24.05,24.45,24.45,25.2,26536,651610.8,2018-05-31,193,INE606A01024
AMRUTANJAN,EQ,273.0,276.95,270.5,272.65,272.1,272.95,4690,1284637.1,2018-05-31,149,INE098F01031
ANANTRAJ,EQ,42.55,42.8,41.25,41.75,41.75,42.55,402456,16799707.5,2018-05-31,2188,INE242C01024
ANDHRABANK,EQ,37.15,37.15,36.0,36.45,36.2,36.5,4561240,166371054.2,2018-05-31,9233,INE434A01013
ANDHRACEMT,EQ,10.0,10.25,9.85,9.85,10.0,10.05,65386,653832.8,2018-05-31,139,INE666E01012
ANDHRSUGAR,EQ,385.0,403.0,371.1,384.45,384.0,390.55,105158,40832236.2,2018-05-31,3915,INE715B01013
ANSALAPI,EQ,17.55,17.55,16.9,17.0,17.0,16.75,96819,1657414.05,2018-05-31,227,INE436A01026
ANSALHSG,EQ,16.9,17.05,16.2,16.65,16.55,16.75,28969,484963.4,2018-05-31,145,INE880B01015
APARINDS,EQ,721.4,721.4,695.55,705.5,709.0,721.4,20060,14162043.75,2018-05-31,2778,INE372A01015
APCL,EQ,173.3,180.9,173.3,176.95,177.0,176.1,216,38408.85,2018-05-31,12,INE071F01012
APCOTEXIND,EQ,530.4,540.0,520.0,529.95,534.95,531.0,9379,4961765.3,2018-05-31,396,INE116A01024
APEX,EQ,585.0,587.0,550.1,556.05,554.0,581.3,162251,91022347.7,2018-05-31,5173,INE346W01013
APLAPOLLO,EQ,1890.0,1901.9,1860.05,1873.5,1870.55,1887.8,12494,23567008.2,2018-05-31,1148,INE702C01019
APLLTD,EQ,430.65,434.85,426.65,427.5,427.0,430.65,30286,12966142.5,2018-05-31,1554,INE901L01018
APOLLO,EQ,210.9,211.1,193.0,194.9,194.95,208.7,51349,10257467.45,2018-05-31,1244,INE713T01010
APOLLOHOSP,EQ,998.5,1003.8,943.8,950.35,947.5,987.65,883312,856284255.25,2018-05-31,50716,INE437A01024
APOLLOTYRE,EQ,276.55,277.55,267.0,269.3,269.65,276.15,2039549,554700084.95,2018-05-31,39216,INE438A01022
APOLSINHOT,EQ,1739.95,1739.95,1631.0,1640.2,1631.0,1698.45,576,959937.7,2018-05-31,129,INE451F01016
APTECHT,EQ,248.9,251.65,241.2,242.35,241.8,245.2,472682,116016690.0,2018-05-31,6930,INE266F01018
ARCHIDPLY,EQ,75.35,75.5,66.5,71.85,72.15,82.65,272671,19743433.35,2018-05-31,2831,INE877I01016
ARCOTECH,EQ,23.25,23.25,22.35,22.5,22.35,22.95,243370,5510962.9,2018-05-31,1344,INE574I01035
ARIES,EQ,166.1,169.45,162.1,162.9,162.75,165.05,7951,1313479.25,2018-05-31,222,INE298I01015
ARIHANTSUP,EQ,119.5,120.85,113.6,118.45,118.5,119.65,84150,9921681.3,2018-05-31,1450,INE643K01018
AROGRANITE,EQ,61.95,63.15,61.7,62.1,61.75,61.75,14558,908760.7,2018-05-31,218,INE210C01013
ARROWGREEN,EQ,222.1,222.1,222.1,222.1,222.1,246.75,5985,1329268.5,2018-05-31,159,INE570D01018
ARROWTEX,EQ,32.2,32.2,30.1,30.3,30.1,32.1,28176,862363.45,2018-05-31,196,INE933J01015
ARSHIYA,EQ,64.5,65.3,62.65,63.05,63.05,64.5,82452,5218884.5,2018-05-31,275,INE968D01022
ARVIND,EQ,391.75,393.3,383.45,388.15,392.95,390.75,1184705,459326794.9,2018-05-31,12689,INE034A01011
ARVSMART,EQ,175.0,179.55,168.05,169.25,168.5,174.3,51193,8846207.7,2018-05-31,705,INE034S01021
ASAHIINDIA,EQ,345.1,357.25,340.0,346.65,340.5,348.05,49395,17189771.65,2018-05-31,1831,INE439A01020
ASAHISONG,EQ,290.05,298.0,284.3,286.5,285.15,287.1,12573,3652775.6,2018-05-31,300,INE228I01012
ASAL,EQ,69.0,70.65,67.75,68.0,67.75,68.35,7598,522924.1,2018-05-31,228,INE900C01027
ASHAPURMIN,EQ,61.0,61.9,58.5,59.3,59.4,60.6,63353,3789108.7,2018-05-31,954,INE348A01023
ASHIANA,EQ,154.9,156.35,148.0,150.35,149.0,154.2,33498,5123627.0,2018-05-31,744,INE365D01021
ASHIMASYN,EQ,25.15,25.6,24.2,24.3,24.25,25.0,50996,1261143.1,2018-05-31,310,INE440A01010
ASHOKA,EQ,255.75,262.6,242.0,245.0,242.5,253.7,467448,117273051.45,2018-05-31,7234,INE442H01029
ASHOKLEY,EQ,150.75,151.25,147.5,148.05,148.5,149.4,15790863,2350734517.05,2018-05-31,75192,INE208A01029
ASIANHOTNR,EQ,267.0,280.0,261.0,279.0,279.0,267.8,302,81845.25,2018-05-31,19,INE363A01022
ASIANPAINT,EQ,1300.2,1311.7,1287.0,1304.65,1307.0,1293.85,1400776,1821396366.5,2018-05-31,66427,INE021A01026
ASIANTILES,EQ,421.7,427.0,418.55,424.75,424.0,421.7,32091,13561184.15,2018-05-31,4137,INE022I01019
ASPINWALL,EQ,325.0,325.0,305.0,309.0,309.0,315.6,4794,1484512.15,2018-05-31,69,INE991I01015
ASSAMCO,EQ,3.95,4.1,3.85,3.9,3.85,4.0,293280,1153541.1,2018-05-31,245,INE442A01024
ASTEC,EQ,728.0,734.1,701.75,725.5,727.9,721.15,41219,29620782.6,2018-05-31,2118,INE563J01010
ASTERDM,EQ,180.0,180.95,172.0,174.6,175.0,179.1,125800,22166911.05,2018-05-31,3925,INE914M01019
ASTRAL,EQ,1015.0,1049.0,973.4,1035.1,1034.0,1012.95,65741,66727563.65,2018-05-31,8497,INE006I01046
ASTRAMICRO,EQ,109.3,109.3,102.1,103.15,103.05,108.45,354743,37149798.0,2018-05-31,4834,INE386C01029
ASTRAZEN,EQ,1225.0,1240.0,1180.0,1190.7,1180.35,1223.6,5620,6770365.8,2018-05-31,577,INE203A01020
ASTRON,EQ,112.05,113.9,111.6,112.55,112.0,112.4,93746,10549416.45,2018-05-31,957,INE646X01014
ATFL,EQ,682.0,685.0,662.9,668.95,666.0,682.95,11261,7575857.9,2018-05-31,602,INE209A01019
ATLANTA,EQ,51.25,56.0,51.25,51.25,51.25,64.05,1246139,65380156.25,2018-05-31,6135,INE285H01022
ATUL,EQ,2797.95,2825.25,2755.55,2824.35,2813.15,2774.35,38373,107080049.2,2018-05-31,950,INE100A01010
ATULAUTO,EQ,423.1,430.0,423.1,428.4,426.1,425.1,6605,2824335.1,2018-05-31,215,INE951D01028
AUBANK,EQ,688.1,707.8,684.0,697.3,699.0,689.45,138884,97042664.85,2018-05-31,7662,INE949L01017
AURIONPRO,EQ,210.0,214.95,204.8,206.05,208.9,206.1,20097,4214653.35,2018-05-31,587,INE132H01018
AUROPHARMA,EQ,567.9,570.0,551.95,556.3,555.0,565.65,4280622,2393569757.35,2018-05-31,71997,INE406A01037
AUSOMENT,EQ,76.9,77.0,76.9,77.0,77.0,73.35,7016,540231.0,2018-05-31,30,INE218C01016
AUTOAXLES,EQ,1265.0,1277.3,1246.0,1249.35,1248.5,1265.9,23920,30248976.75,2018-05-31,1247,INE449A01011
AUTOIND,EQ,79.0,79.0,73.4,74.3,75.55,78.0,25334,1918105.25,2018-05-31,372,INE718H01014
AUTOLITIND,EQ,65.05,65.45,63.4,63.7,63.4,64.45,6403,410442.25,2018-05-31,154,INE448A01013
AVADHSUGAR,EQ,370.0,384.9,363.1,365.2,364.05,372.15,35809,13394131.9,2018-05-31,1249,INE349W01017
AVANTIFEED,EQ,1744.9,1755.55,1545.05,1632.85,1627.0,1739.4,654297,1057799052.35,2018-05-31,48809,INE871C01020
AVTNPL,EQ,36.2,36.4,34.8,35.05,35.0,36.05,26811,948593.35,2018-05-31,220,INE488D01021
AXISBANK,EQ,543.0,551.8,532.25,545.9,544.1,541.65,15652651,8488234972.55,2018-05-31,147783,INE238A01034
AXISCADES,EQ,147.8,149.75,142.7,144.8,144.0,149.3,38974,5690789.95,2018-05-31,1315,INE555B01013
AXISGOLD,EQ,2779.0,2779.0,2731.0,2745.0,2745.0,2747.0,12,32922.0,2018-05-31,8,INF846K01347
AXISNIFTY,EQ,1070.97,1080.09,1070.97,1077.96,1080.09,1062.0,33,35426.0,2018-05-31,3,INF846K01ZL0
AYMSYNTEX,EQ,56.8,58.75,56.8,58.0,58.3,57.9,21675,1254398.8,2018-05-31,56,INE193B01039
BAFNAPHARM,EQ,25.65,25.75,24.8,24.85,25.25,25.8,15250,384159.7,2018-05-31,115,INE878I01014
BAGFILMS,EQ,4.85,5.25,4.7,5.2,5.2,4.8,508988,2548635.65,2018-05-31,519,INE116D01028
BAJAJ-AUTO,EQ,2775.0,2784.95,2734.1,2750.3,2771.3,2762.9,447005,1229493274.45,2018-05-31,38810,INE917I01010
BAJAJCORP,EQ,473.5,479.5,465.0,476.55,472.0,464.55,34728,16413863.2,2018-05-31,1714,INE933K01021
BAJAJELEC,EQ,542.0,548.8,524.3,533.6,538.0,541.4,426598,227701777.5,2018-05-31,11785,INE193E01025
BAJAJFINSV,EQ,5995.0,6156.9,5930.8,6042.25,6050.0,5958.85,264768,1594064857.3,2018-05-31,28406,INE918I01018
BAJAJHIND,EQ,7.5,7.55,7.35,7.35,7.35,7.45,1268631,9417236.6,2018-05-31,1439,INE306A01021
BAJAJHLDNG,EQ,2797.0,2815.0,2760.4,2769.95,2770.8,2763.75,9574,26641009.85,2018-05-31,1513,INE118A01012
BAJFINANCE,EQ,2142.5,2145.0,2101.0,2109.9,2111.35,2118.65,1323397,2808022033.5,2018-05-31,67410,INE296A01024
BALAJITELE,EQ,131.3,133.6,128.85,130.85,130.0,131.1,45565,6003788.8,2018-05-31,982,INE794B01026
BALAMINES,EQ,604.0,620.95,592.0,595.35,592.05,607.8,18164,10903271.2,2018-05-31,948,INE050E01027
BALKRISHNA,EQ,73.05,73.25,73.0,73.0,73.0,73.1,8275,604857.8,2018-05-31,31,INE875R01011
BALKRISIND,EQ,1152.5,1152.9,1125.0,1134.6,1131.0,1144.4,320097,364471816.8,2018-05-31,13472,INE787D01026
BALLARPUR,EQ,11.1,11.85,11.1,11.2,11.2,11.1,535869,6072927.15,2018-05-31,1096,INE294A01037
BALMLAWRIE,EQ,233.5,233.5,225.95,228.6,229.0,229.65,155165,35715745.45,2018-05-31,3564,INE164A01016
BALPHARMA,EQ,79.15,80.15,77.8,78.25,78.65,78.95,11753,927477.8,2018-05-31,321,INE083D01012
BALRAMCHIN,EQ,73.4,74.2,70.95,71.45,71.4,72.2,7574117,551302083.55,2018-05-31,35719,INE119A01028
BANARBEADS,EQ,52.7,57.0,52.7,55.45,55.0,53.5,1961,108541.45,2018-05-31,52,INE655B01011
BANARISUG,EQ,1564.7,1590.0,1533.85,1567.8,1570.0,1564.8,274,429736.7,2018-05-31,51,INE459A01010
BANCOINDIA,EQ,228.0,241.2,228.0,230.2,230.1,216.9,312441,73058906.35,2018-05-31,5605,INE213C01025
BANDHANBNK,EQ,472.2,474.0,463.1,470.5,470.0,469.9,375833,175821163.5,2018-05-31,11178,INE545U01014
BANG,EQ,42.4,42.5,40.1,40.45,40.4,42.2,23244,952454.05,2018-05-31,111,INE863I01016
BANKBARODA,EQ,139.1,139.85,135.8,136.85,136.9,138.45,13116608,1804111338.4,2018-05-31,55403,INE028A01039
BANKBEES,EQ,2688.5,2752.0,2676.75,2729.26,2727.5,2663.78,8540,23270217.02,2018-05-31,750,INF732E01078
BANKINDIA,EQ,101.1,101.9,98.15,98.6,98.6,100.9,7244763,720801004.6,2018-05-31,25358,INE084A01016
BANSWRAS,EQ,92.5,93.0,87.0,89.15,87.05,92.7,2020,182395.7,2018-05-31,84,INE629D01012
BASF,EQ,1996.6,2058.55,1981.0,2027.2,2025.0,1981.45,11351,22847958.2,2018-05-31,1410,INE373A01013
BASML,EQ,234.05,239.85,225.1,226.7,227.0,239.85,1331,302864.85,2018-05-31,55,INE186H01014
BATAINDIA,EQ,800.0,800.0,773.5,779.5,784.35,790.2,1322550,1041310785.4,2018-05-31,27664,INE176A01028
BAYERCROP,EQ,4595.6,4679.85,4550.0,4622.7,4550.0,4685.9,9477,43835638.35,2018-05-31,3726,INE462A01022
BBL,EQ,1344.3,1395.0,1343.0,1354.25,1351.15,1355.8,11595,15852001.8,2018-05-31,2073,INE464A01028
BBTC,EQ,1585.05,1661.3,1562.0,1612.75,1616.7,1571.95,724583,1174014635.5,2018-05-31,22813,INE050A01025
BDL,EQ,420.0,425.0,403.0,405.4,405.0,402.3,179428,74007407.5,2018-05-31,7380,INE171Z01018
BEARDSELL,EQ,42.5,42.5,41.25,41.25,41.25,42.1,2455,101845.8,2018-05-31,14,INE520H01022
BEL,EQ,119.9,119.9,113.85,114.4,114.05,119.45,9041820,1044329441.75,2018-05-31,57750,INE263A01024
BEML,EQ,948.8,949.25,921.0,925.15,923.0,940.55,757635,704710519.2,2018-05-31,28779,INE258A01016
BEPL,EQ,148.0,152.35,134.2,145.4,146.45,147.6,3300419,464303000.4,2018-05-31,29780,INE922A01025
BERGEPAINT,EQ,300.0,301.0,288.1,298.2,297.95,300.95,2780225,823002259.95,2018-05-31,29192,INE463A01038
BFINVEST,EQ,309.0,309.85,290.6,293.2,292.0,308.05,202166,60297259.2,2018-05-31,7471,INE878K01010
BFUTILITIE,EQ,392.45,393.4,377.0,380.55,380.5,390.6,469721,180070919.35,2018-05-31,10428,INE243D01012
BGRENERGY,EQ,103.65,112.85,102.7,106.45,106.9,97.55,2138318,233090763.1,2018-05-31,24443,INE661I01014
BHAGERIA,EQ,302.65,321.8,302.0,317.4,318.0,306.15,101137,31951768.0,2018-05-31,2729,INE354C01027
BHAGYANGR,EQ,44.55,45.75,43.0,43.2,43.75,44.1,25018,1088025.65,2018-05-31,191,INE458B01036
BHANDARI,EQ,2.45,2.45,2.4,2.45,2.45,2.35,286264,701040.35,2018-05-31,143,INE474E01029
BHARATFIN,EQ,1155.3,1180.0,1140.7,1168.9,1170.0,1152.05,580776,675484856.0,2018-05-31,13824,INE180K01011
BHARATFORG,EQ,667.6,669.55,648.75,650.7,650.0,665.75,1374402,899370274.8,2018-05-31,46024,INE465A01025
BHARATGEAR,EQ,180.95,187.0,176.1,176.85,177.1,177.0,36271,6568240.05,2018-05-31,848,INE561C01019
BHARATRAS,EQ,5800.0,6320.0,5706.0,5804.85,5752.0,5627.4,4503,26756983.65,2018-05-31,1271,INE838B01013
BHARATWIRE,EQ,112.45,112.5,102.3,107.15,108.0,109.9,87324,9278232.45,2018-05-31,907,INE316L01019
BHARTIARTL,EQ,376.1,383.2,371.25,373.6,373.9,375.8,10796716,4045672798.3,2018-05-31,101440,INE397D01024
BHEL,EQ,83.4,84.95,82.35,83.65,83.55,83.0,16494380,1378828737.45,2018-05-31,52647,INE257A01026
BHUSANSTL,EQ,42.6,42.6,42.6,42.6,42.6,40.6,273880,11667288.0,2018-05-31,730,INE824B01021
BIGBLOC,EQ,119.05,120.6,116.3,116.55,116.95,118.7,36726,4385371.5,2018-05-31,397,INE412U01017
BIL,EQ,402.95,402.95,386.0,389.45,386.2,404.5,9685,3820212.9,2018-05-31,232,INE828A01016
BINANIIND,EQ,91.7,91.7,88.0,88.7,88.0,89.1,47895,4304852.75,2018-05-31,687,INE071A01013
BINDALAGRO,EQ,24.55,24.9,24.3,24.65,24.5,24.3,17792,438808.05,2018-05-31,142,INE143A01010
BIOCON,EQ,674.95,679.2,661.75,665.4,668.0,674.9,5114062,3410491658.8,2018-05-31,48762,INE376G01013
BIRLACORPN,EQ,746.5,748.9,737.35,742.25,740.0,745.8,38066,28258449.9,2018-05-31,3370,INE340A01012
BKMINDST,EQ,25.2,25.2,23.9,23.95,23.9,25.2,2222,53535.85,2018-05-31,48,INE831Q01016
BLISSGVS,EQ,178.0,180.9,176.8,177.5,177.1,179.3,187871,33530976.05,2018-05-31,1858,INE416D01022
BLKASHYAP,EQ,44.35,45.0,43.1,43.45,43.9,43.85,82295,3614505.95,2018-05-31,1129,INE350H01032
BLS,EQ,192.9,195.0,184.25,186.65,187.85,191.6,134779,25451062.0,2018-05-31,2149,INE153T01027
BLUEBLENDS,EQ,11.5,11.5,10.8,11.0,11.1,11.2,2600,29012.75,2018-05-31,28,INE113O01014
BLUECOAST,EQ,78.9,78.9,78.9,78.9,78.9,83.0,1,78.9,2018-05-31,1,INE472B01011
BLUEDART,EQ,3450.0,3470.0,3390.0,3449.9,3450.0,3419.9,2962,10200334.25,2018-05-31,714,INE233B01017
BLUESTARCO,EQ,700.9,703.9,700.0,700.75,700.5,700.1,46097,32285184.2,2018-05-31,3706,INE472A01039
BODALCHEM,EQ,150.25,156.2,145.8,147.6,147.0,148.9,1766819,266941118.75,2018-05-31,14570,INE338D01028
BOMDYEING,EQ,273.25,274.4,224.6,241.05,243.5,271.95,7365976,1820460412.75,2018-05-31,74255,INE032A01023
BOROSIL,EQ,900.0,900.0,860.05,872.7,879.2,896.65,6476,5640997.75,2018-05-31,498,INE666D01022
BOSCHLTD,EQ,18650.0,18694.95,18135.0,18367.5,18142.15,18551.15,32745,602489128.9,2018-05-31,12151,INE323A01026
BPCL,EQ,400.25,407.7,392.95,403.95,406.0,400.25,8807443,3542606595.95,2018-05-31,96152,INE029A01011
BPL,EQ,64.7,65.25,62.05,62.8,62.75,64.45,141862,8972499.55,2018-05-31,1287,INE110A01019
BRIGADE,EQ,245.05,249.95,243.05,245.2,245.0,246.0,31111,7646026.7,2018-05-31,1602,INE791I01019
BRITANNIA,EQ,5800.0,6015.8,5760.0,5923.95,5944.0,5789.85,310385,1829029450.05,2018-05-31,34586,INE216A01022
BRNL,EQ,171.1,172.0,169.55,171.8,171.9,171.8,21722,3715452.8,2018-05-31,141,INE727S01012
BROOKS,EQ,96.15,96.65,92.3,92.95,92.3,95.35,44179,4166857.2,2018-05-31,807,INE650L01011
BSE,EQ,838.0,840.0,827.0,829.2,829.6,830.2,122749,102263200.9,2018-05-31,5720,INE118H01025
BSELINFRA,EQ,3.35,3.6,3.35,3.4,3.4,3.4,36149,123550.0,2018-05-31,63,INE395A01016
BSL,EQ,55.85,55.85,54.0,54.85,54.85,55.85,1442,78930.0,2018-05-31,26,INE594B01012
BSLGOLDETF,EQ,2872.0,2920.0,2872.0,2918.0,2918.0,2889.0,6,17439.0,2018-05-31,5,INF209K01HT2
BSLNIFTY,EQ,108.7,111.99,107.2,111.0,111.0,108.38,42,4624.51,2018-05-31,11,INF209K01IR4
BUTTERFLY,EQ,447.0,448.95,405.4,415.4,416.9,444.3,44170,18559317.35,2018-05-31,1454,INE295F01017
BYKE,EQ,173.0,173.0,168.25,170.3,170.0,171.0,21015,3582820.05,2018-05-31,490,INE319B01014
CADILAHC,EQ,370.95,370.95,359.2,361.3,360.8,367.5,3116812,1131501323.0,2018-05-31,43395,INE010B01027
CAMLINFINE,EQ,91.8,96.2,89.1,90.0,90.0,90.3,1452552,135030665.2,2018-05-31,10716,INE052I01032
CANBK,EQ,257.0,259.5,252.3,257.15,257.7,256.15,6413844,1641087017.75,2018-05-31,42672,INE476A01014
CANDC,EQ,44.15,44.8,40.1,40.95,41.25,44.15,153773,6403339.85,2018-05-31,753,INE874H01015
CANFINHOME,EQ,393.0,396.85,376.2,378.85,379.8,389.65,1088010,419470722.55,2018-05-31,15957,INE477A01020
CAPACITE,EQ,284.2,326.85,281.45,310.65,309.5,282.0,1500960,469107447.1,2018-05-31,29902,INE264T01014
